pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,v_ij
6023,6003,MEC LV Superficial Pyramidal,MEC LII Stellate,e,e,60.5
6023,6005,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6023,6006,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6023,6008,MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6023,6017,MEC LV Superficial Pyramidal,EC LIII Pyramidal,e,e,61.0
6023,6018,MEC LV Superficial Pyramidal,EC LIII Stellate,e,e,61.0
6023,6019,MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal,e,e,60.5
6023,6021,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6023,6023,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6023,6024,MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6023,6033,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6023,6038,MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6023,6040,MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6023,6052,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6023,6082,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6023,6086,MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6023,6092,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6023,6094,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6023,6095,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6024,6002,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,e,e,61.8
6024,6003,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,e,e,60.5
6024,6005,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6024,6006,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6024,6008,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6024,6017,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,e,e,61.0
6024,6018,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,e,e,61.0
6024,6019,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,60.5
6024,6021,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6024,6023,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6024,6024,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6024,6033,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6024,6038,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6024,6040,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6024,6082,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6024,6086,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6024,6092,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6024,6094,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6024,6095,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6025,6005,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,e,e,56.5
6025,6007,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,e,e,66.5
6025,6017,LEC LIII Multipolar Principal,EC LIII Pyramidal,e,e,61.0
6025,6018,LEC LIII Multipolar Principal,EC LIII Stellate,e,e,61.0
6025,6021,LEC LIII Multipolar Principal,EC LV Deep Pyramidal,e,e,66.5
6025,6025,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,66.5
6025,6078,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,64.0
6025,6082,LEC LIII Multipolar Principal,EC LII III Pyramidal Tripolar,e,e,60.5
6025,6086,LEC LIII Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6025,6092,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,e,e,66.5
6025,6094,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,e,e,63.0
6025,6095,LEC LIII Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,68.0
6033,6002,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,e,e,61.8
6033,6006,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6033,6008,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6033,6017,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,e,e,61.0
6033,6018,MEC LV Multipolar Pyramidal,EC LIII Stellate,e,e,61.0
6033,6021,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6033,6023,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6033,6024,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6033,6033,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6033,6038,MEC LV Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6033,6040,MEC LV Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6033,6052,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6033,6082,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6033,6086,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6033,6092,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6033,6095,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6038,6002,MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,i,e,-18.200000000000003
6038,6003,MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,i,e,-17.5
6038,6005,MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,i,e,-31.299999999999997
6038,6006,MEC LIII Superficial Trilayered Interneuron,MEC LIII Complex Pyramidal,i,e,-28.5
6038,6008,MEC LIII Superficial Trilayered Interneuron,MEC LII III Pyramidal Multiform,i,e,-22.6
6038,6017,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal,i,e,-28.5
6038,6018,MEC LIII Superficial Trilayered Interneuron,EC LIII Stellate,i,e,-28.5
6038,6019,MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,i,e,-17.5
6038,6021,MEC LIII Superficial Trilayered Interneuron,EC LV Deep Pyramidal,i,e,-32.2
6038,6023,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,i,e,-32.2
6038,6024,MEC LIII Superficial Trilayered Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,-26.200000000000003
6038,6038,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,-16.0
6038,6040,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,-28.0
6038,6082,MEC LIII Superficial Trilayered Interneuron,EC LII III Pyramidal Tripolar,i,e,-17.5
6038,6092,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,i,e,-27.1
6038,6094,MEC LIII Superficial Trilayered Interneuron,EC LI II Multipolar Pyramidal,i,e,-22.6
6038,6095,MEC LIII Superficial Trilayered Interneuron,EC LIII V Bipolar Pyramidal,i,e,-22.0
6040,6002,MEC LIII Superficial Multipolar Interneuron,MEC LV Pyramidal,i,e,-18.200000000000003
6040,6003,MEC LIII Superficial Multipolar Interneuron,MEC LII Stellate,i,e,-17.5
6040,6005,MEC LIII Superficial Multipolar Interneuron,EC LI II Pyramidal Fan,i,e,-31.299999999999997
6040,6006,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,i,e,-28.5
6040,6008,MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,i,e,-22.6
6040,6017,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal,i,e,-28.5
6040,6018,MEC LIII Superficial Multipolar Interneuron,EC LIII Stellate,i,e,-28.5
6040,6019,MEC LIII Superficial Multipolar Interneuron,MEC LII Oblique Pyramidal,i,e,-17.5
6040,6021,MEC LIII Superficial Multipolar Interneuron,EC LV Deep Pyramidal,i,e,-32.2
6040,6023,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,i,e,-32.2
6040,6024,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,-26.200000000000003
6040,6038,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,-16.0
6040,6040,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,-28.0
6040,6082,MEC LIII Superficial Multipolar Interneuron,EC LII III Pyramidal Tripolar,i,e,-17.5
6040,6092,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal Stellate,i,e,-27.1
6040,6094,MEC LIII Superficial Multipolar Interneuron,EC LI II Multipolar Pyramidal,i,e,-22.6
6040,6095,MEC LIII Superficial Multipolar Interneuron,EC LIII V Bipolar Pyramidal,i,e,-22.0
6052,6021,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,e,e,66.5
6052,6052,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6052,6086,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,e,e,59.8
6078,6007,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,66.5
6078,6017,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal,e,e,61.0
6078,6018,LEC LVI Multipolar Pyramidal,EC LIII Stellate,e,e,61.0
6078,6021,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6078,6025,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6078,6078,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,64.0
6078,6082,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6078,6086,LEC LVI Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6078,6092,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6078,6095,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6082,1000,EC LII III Pyramidal Tripolar,DG Granule,e,e,75.0
6082,1001,EC LII III Pyramidal Tripolar,DG Semilunar Granule,e,e,78.0
6082,1004,EC LII III Pyramidal Tripolar,DG Total Molecular Layer,e,i,54.5
6082,1005,EC LII III Pyramidal Tripolar,DG MOLAX,e,i,54.5
6082,1007,EC LII III Pyramidal Tripolar,DG Neurogliaform,e,i,75.6
6082,1008,EC LII III Pyramidal Tripolar,DG MOPP,e,i,75.6
6082,1009,EC LII III Pyramidal Tripolar,DG HICAP,e,i,60.5
6082,1010,EC LII III Pyramidal Tripolar,DG Axo Axonic,e,i,65.1
6082,1027,EC LII III Pyramidal Tripolar,DG AIPRIM,e,i,64.0
6082,1035,EC LII III Pyramidal Tripolar,DG Basket,e,i,62.0
6082,1041,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,e,e,70.0
6082,4011,EC LII III Pyramidal Tripolar,CA1 Neurogliaform Projecting,e,i,63.1
6082,5005,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,60.0
6082,6002,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,e,e,61.8
6082,6003,EC LII III Pyramidal Tripolar,MEC LII Stellate,e,e,60.5
6082,6005,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,e,e,56.5
6082,6006,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,e,e,61.0
6082,6007,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,e,e,66.5
6082,6008,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,e,e,63.0
6082,6017,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,e,e,61.0
6082,6018,EC LII III Pyramidal Tripolar,EC LIII Stellate,e,e,61.0
6082,6019,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,e,e,60.5
6082,6021,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,e,e,66.5
6082,6023,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,e,e,66.5
6082,6024,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6082,6025,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,e,e,66.5
6082,6038,EC LII III Pyramidal Tripolar,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6082,6040,EC LII III Pyramidal Tripolar,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6082,6082,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,60.5
6082,6092,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,e,e,66.5
6082,6094,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,e,e,63.0
6082,6095,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,e,e,68.0
6086,5005,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,60.0
6086,6002,EC LIV VI Deep Multipolar Principal,MEC LV Pyramidal,e,e,61.8
6086,6006,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,e,e,61.0
6086,6007,EC LIV VI Deep Multipolar Principal,LEC LIII Complex Pyramidal,e,e,66.5
6086,6021,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,e,e,66.5
6086,6023,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,e,e,66.5
6086,6025,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,e,e,66.5
6086,6033,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,e,e,66.5
6086,6052,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6086,6078,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,64.0
6086,6086,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6086,6092,EC LIV VI Deep Multipolar Principal,EC LIII Pyramidal Stellate,e,e,66.5
6086,6095,EC LIV VI Deep Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,68.0
6092,4000,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,62.4
6092,4003,EC LIII Pyramidal Stellate,CA1 Quadrilaminar,e,i,58.5
6092,4005,EC LIII Pyramidal Stellate,CA1 LMR,e,i,53.1
6092,4006,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated,e,i,55.4
6092,4011,EC LIII Pyramidal Stellate,CA1 Neurogliaform Projecting,e,i,63.1
6092,4012,EC LIII Pyramidal Stellate,CA1 Neurogliaform,e,i,63.1
6092,4013,EC LIII Pyramidal Stellate,CA1 Radial Trilaminar,e,i,57.0
6092,4015,EC LIII Pyramidal Stellate,CA1 Schaffer Collateral Associated,e,i,60.6
6092,4036,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,65.1
6092,4054,EC LIII Pyramidal Stellate,CA1 Radiatum Giant,e,e,66.0
6092,4055,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,51.0
6092,4076,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated QuadD,e,i,64.0
6092,4078,EC LIII Pyramidal Stellate,CA1 Basket,e,i,57.0
6092,4079,EC LIII Pyramidal Stellate,CA1 Basket CCK+,e,i,61.4
6092,5005,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,e,e,60.0
6092,6006,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,e,e,61.0
6092,6007,EC LIII Pyramidal Stellate,LEC LIII Complex Pyramidal,e,e,66.5
6092,6008,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,e,e,63.0
6092,6017,EC LIII Pyramidal Stellate,EC LIII Pyramidal,e,e,61.0
6092,6018,EC LIII Pyramidal Stellate,EC LIII Stellate,e,e,61.0
6092,6023,EC LIII Pyramidal Stellate,MEC LV Superficial Pyramidal,e,e,66.5
6092,6024,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6092,6025,EC LIII Pyramidal Stellate,LEC LIII Multipolar Principal,e,e,66.5
6092,6038,EC LIII Pyramidal Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6092,6040,EC LIII Pyramidal Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6092,6082,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,e,e,60.5
6092,6092,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,66.5
6092,6095,EC LIII Pyramidal Stellate,EC LIII V Bipolar Pyramidal,e,e,68.0
6094,6002,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,e,e,61.8
6094,6003,EC LI II Multipolar Pyramidal,MEC LII Stellate,e,e,60.5
6094,6005,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,e,e,56.5
6094,6006,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6094,6007,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,66.5
6094,6008,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6094,6017,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,e,e,61.0
6094,6018,EC LI II Multipolar Pyramidal,EC LIII Stellate,e,e,61.0
6094,6019,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,60.5
6094,6021,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6094,6023,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6094,6024,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6094,6025,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6094,6038,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6094,6040,EC LI II Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6094,6082,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6094,6092,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6094,6094,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,63.0
6094,6095,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
6095,6002,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,e,e,61.8
6095,6006,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,61.0
6095,6007,EC LIII V Bipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,66.5
6095,6008,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,63.0
6095,6017,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,e,e,61.0
6095,6018,EC LIII V Bipolar Pyramidal,EC LIII Stellate,e,e,61.0
6095,6021,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,e,e,66.5
6095,6023,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,66.5
6095,6024,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,61.0
6095,6025,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,e,e,66.5
6095,6033,EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,66.5
6095,6038,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,62.0
6095,6040,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,64.0
6095,6052,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,63.0
6095,6078,EC LIII V Bipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,64.0
6095,6082,EC LIII V Bipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,60.5
6095,6086,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,59.8
6095,6092,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,66.5
6095,6095,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,68.0
