motif,node_1,node_2,node_3,motif_block,composition,weighted_score,abs_weighted_score,edge_1,edge_2
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Quadrilaminar,I->E->I,EII,-0.00038773207348497153,0.00038773207348497153,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Quadrilaminar
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 R Receiving Apical Targeting,I->E->I,EII,-0.002107425474524623,0.002107425474524623,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 R Receiving Apical Targeting
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Radial Trilaminar,I->E->I,EII,-0.0002319633739973483,0.0002319633739973483,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Radial Trilaminar
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Radiatum,I->E->I,EII,-0.00031906756523069295,0.00031906756523069295,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Radiatum
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Radiatum Giant,I->E->E,EEI,-1.1613324816028045e-05,1.1613324816028045e-05,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Radiatum Giant
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Recurrent O LM,I->E->I,EII,-0.002587546205116081,0.002587546205116081,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Recurrent O LM
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 SO SO,I->E->I,EII,-0.0068922884377551,0.0068922884377551,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 SO SO
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Schaffer Collateral Associated,I->E->I,EII,-0.0002137994150993535,0.0002137994150993535,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Schaffer Collateral Associated
chain,CA3 Trilaminar,CA3 Pyramidal,CA1 Trilaminar,I->E->I,EII,-0.04694095381505216,0.04694095381505216,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA1 Trilaminar
chain,CA3 Trilaminar,CA3 Pyramidal,CA2 Basket,I->E->I,EII,-0.001637551383426497,0.001637551383426497,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA2 Basket
chain,CA3 Trilaminar,CA3 Pyramidal,CA2 Bistratified,I->E->I,EII,-0.0017140182039503472,0.0017140182039503472,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA2 Bistratified
chain,CA3 Trilaminar,CA3 Pyramidal,CA2 Pyramidal,I->E->E,EEI,-0.0004768010996679934,0.0004768010996679934,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA2 Pyramidal
chain,CA3 Trilaminar,CA3 Pyramidal,CA2 SP SR,I->E->I,EII,-0.0002897695522785478,0.0002897695522785478,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA2 SP SR
chain,CA3 Trilaminar,CA3 Pyramidal,CA2 Wide Arbor Basket,I->E->I,EII,-0.0004928294077967926,0.0004928294077967926,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA2 Wide Arbor Basket
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Axo Axonic,I->E->I,EII,-0.0007786709724415978,0.0007786709724415978,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Axo Axonic
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Basket,I->E->I,EII,-0.00101764368383569,0.00101764368383569,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Basket
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Basket CCK+,I->E->I,EII,-0.0003607194613968267,0.0003607194613968267,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Basket CCK+
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Granule,I->E->E,EEI,-0.00011716866219273737,0.00011716866219273737,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Granule
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Horizontal Axo Axonic,I->E->I,EII,-0.0003031755711758596,0.0003031755711758596,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Horizontal Axo Axonic
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 LMR Targeting,I->E->I,EII,-7.78893309257224e-05,7.78893309257224e-05,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 LMR Targeting
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Lucidum ORAX,I->E->I,EII,-0.0011406962170648783,0.0011406962170648783,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Lucidum ORAX
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Mossy Fiber Associated,I->E->I,EII,-0.00044139756713870747,0.00044139756713870747,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Mossy Fiber Associated
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 Mossy Fiber Associated ORDEN,I->E->I,EII,-0.0009613406461875324,0.0009613406461875324,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 Mossy Fiber Associated ORDEN
chain,CA3 Trilaminar,CA3 Pyramidal,CA3 O LM,I->E->I,EII,-0.0005913325617515967,0.0005913325617515967,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3 O LM
chain,CA3 Trilaminar,CA3 Pyramidal,CA3c Pyramidal,I->E->E,EEI,-0.00025907638146231265,0.00025907638146231265,CA3 Trilaminar -> CA3 Pyramidal,CA3 Pyramidal -> CA3c Pyramidal
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA1 Neurogliaform Projecting,I->I->I,III,1.4234595654724522e-07,1.4234595654724522e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA1 Neurogliaform Projecting
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Axo Axonic,I->I->I,III,5.050146659634311e-07,5.050146659634311e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Axo Axonic
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Basket,I->I->I,III,1.2755293580013833e-06,1.2755293580013833e-06,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Basket
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Basket CCK+,I->I->I,III,4.684613767138467e-07,4.684613767138467e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Basket CCK+
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Granule,I->I->E,EII,1.1975143493451936e-07,1.1975143493451936e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Granule
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 LMR Targeting,I->I->I,III,1.764601318504734e-07,1.764601318504734e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 LMR Targeting
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Lucidum ORAX,I->I->I,III,2.8012665369817175e-06,2.8012665369817175e-06,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Lucidum ORAX
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Mossy Fiber Associated,I->I->I,III,7.24405077481655e-07,7.24405077481655e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Mossy Fiber Associated
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Mossy Fiber Associated ORDEN,I->I->I,III,9.029362086460911e-07,9.029362086460911e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Mossy Fiber Associated ORDEN
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3 Pyramidal,I->I->E,EII,1.0795104417840932e-07,1.0795104417840932e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3 Pyramidal
chain,CA3 Trilaminar,CA3 Spiny Lucidum,CA3c Pyramidal,I->I->E,EII,1.2764469084058966e-07,1.2764469084058966e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> CA3c Pyramidal
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG AIPRIM,I->I->I,III,1.4116727002549879e-06,1.4116727002549879e-06,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG AIPRIM
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Axo Axonic,I->I->I,III,3.041855082351222e-06,3.041855082351222e-06,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Axo Axonic
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Basket,I->I->I,III,9.771639954879057e-07,9.771639954879057e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Basket
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Granule,I->I->E,EII,6.019941837207846e-07,6.019941837207846e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Granule
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG HICAP,I->I->I,III,1.3471225771483278e-06,1.3471225771483278e-06,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG HICAP
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG HIPROM,I->I->I,III,3.90412023710457e-08,3.90412023710457e-08,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG HIPROM
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Hilar Ectopic Granule,I->I->E,EII,3.207231110065141e-07,3.207231110065141e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Hilar Ectopic Granule
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG MOLAX,I->I->I,III,5.69431749111971e-07,5.69431749111971e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG MOLAX
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG MOPP,I->I->I,III,1.3386618285792803e-07,1.3386618285792803e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG MOPP
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Neurogliaform,I->I->I,III,5.948351911517806e-08,5.948351911517806e-08,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Neurogliaform
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Semilunar Granule,I->I->E,EII,5.726770393924516e-08,5.726770393924516e-08,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Semilunar Granule
chain,CA3 Trilaminar,CA3 Spiny Lucidum,DG Total Molecular Layer,I->I->I,III,3.703144255587091e-07,3.703144255587091e-07,CA3 Trilaminar -> CA3 Spiny Lucidum,CA3 Spiny Lucidum -> DG Total Molecular Layer
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Axo Axonic,I->E->I,EII,-0.006754336769902297,0.006754336769902297,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Axo Axonic
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Back Projection,I->E->I,EII,-0.0010815996932541769,0.0010815996932541769,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Back Projection
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Basket,I->E->I,EII,-0.015614215717102389,0.015614215717102389,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Basket
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Basket CCK+,I->E->I,EII,-0.015458015041207782,0.015458015041207782,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Basket CCK+
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Bistratified,I->E->I,EII,-0.008611782078331591,0.008611782078331591,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Bistratified
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Horizontal Axo Axonic,I->E->I,EII,-0.000788934656481273,0.000788934656481273,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Horizontal Axo Axonic
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Horizontal Basket,I->E->I,EII,-0.0007822236651090051,0.0007822236651090051,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Horizontal Basket
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Ivy,I->E->I,EII,-0.003574088226286666,0.003574088226286666,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Ivy
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 LMR,I->E->I,EII,-0.015194007216805153,0.015194007216805153,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 LMR
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 O LM,I->E->I,EII,-0.00030737892857092195,0.00030737892857092195,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 O LM
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 O LMR,I->E->I,EII,-0.00034296130605611277,0.00034296130605611277,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 O LMR
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 OR LM,I->E->I,EII,-0.015818921489913287,0.015818921489913287,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 OR LM
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Oriens Alveus,I->E->I,EII,-0.012003089437178902,0.012003089437178902,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Oriens Alveus
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Oriens Bistratified,I->E->I,EII,-6.529575704674932e-05,6.529575704674932e-05,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Oriens Bistratified
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Perforant Path Associated,I->E->I,EII,-0.034269803576112645,0.034269803576112645,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Perforant Path Associated
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Perforant Path Associated QuadD,I->E->I,EII,-0.041902355506000646,0.041902355506000646,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Perforant Path Associated QuadD
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Pyramidal,I->E->E,EEI,-0.0037918039859819986,0.0037918039859819986,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Pyramidal
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Quadrilaminar,I->E->I,EII,-0.0063269845616833725,0.0063269845616833725,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Quadrilaminar
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 R Receiving Apical Targeting,I->E->I,EII,-0.023246923790878615,0.023246923790878615,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 R Receiving Apical Targeting
chain,CA3 Trilaminar,CA3c Pyramidal,CA1 Radial Trilaminar,I->E->I,EII,-0.006122468797910414,0.006122468797910414,CA3 Trilaminar -> CA3c Pyramidal,CA3c Pyramidal -> CA1 Radial Trilaminar
