variant,seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
no_self,33,(0.017453701347668747-0.005320661231766851j),7,3,CA2 Wide Arbor Basket (I),(-0.0218975855608279+0.26770855969747953j),0.024002592734037365,-0.005936155902697187,0.024725743767522745
no_self,33,(0.017453701347668747-0.005320661231766851j),7,4,CA1 Radial Trilaminar (I),(0.05660305879003553+0.2514753200723959j),-0.022174221268714156,0.01935814280455394,0.02943524726778083
no_self,33,(0.017453701347668747-0.005320661231766851j),7,5,CA1 Bistratified (I),(-0.10250147332410664+0.21900193191481182j),0.000998747292438034,0.018651835997913275,0.018678556749577996
no_self,33,(0.017453701347668747-0.005320661231766851j),8,1,CA1 LMR (I),(-0.13948879054912372+0.38669060568489416j),0.1415270212598396,-0.057139980293349234,0.152626587115769
no_self,33,(0.017453701347668747-0.005320661231766851j),8,2,CA1 Horizontal Basket (I),(-0.039898159456026094-0.2830047864061567j),0.007829676582052015,0.008210652246803288,0.011345423998135531
no_self,33,(0.017453701347668747-0.005320661231766851j),8,3,CA2 Wide Arbor Basket (I),(-0.0218975855608279+0.26770855969747953j),0.019547484070759083,-0.002466485929437213,0.019702479192647098
no_self,33,(0.017453701347668747-0.005320661231766851j),8,4,CA1 Radial Trilaminar (I),(0.05660305879003553+0.2514753200723959j),0.039964969324716354,-0.02122525822029755,0.045251633778724806
no_self,33,(0.017453701347668747-0.005320661231766851j),8,5,CA1 Bistratified (I),(-0.10250147332410664+0.21900193191481182j),0.06474386927136888,-0.02488363185981488,0.06936111117018598
no_self,33,(0.017453701347668747-0.005320661231766851j),9,1,CA1 LMR (I),(-0.13948879054912372+0.38669060568489416j),0.009626847858288254,0.025091081533528386,0.026874496687543714
no_self,33,(0.017453701347668747-0.005320661231766851j),9,2,CA1 Horizontal Basket (I),(-0.039898159456026094-0.2830047864061567j),0.045372818906039704,-0.014443390291181782,0.04761621802058284
no_self,33,(0.017453701347668747-0.005320661231766851j),9,3,CA2 Wide Arbor Basket (I),(-0.0218975855608279+0.26770855969747953j),0.020165192684601426,-0.002725922625129052,0.020348603150223687
no_self,33,(0.017453701347668747-0.005320661231766851j),9,4,CA1 Radial Trilaminar (I),(0.05660305879003553+0.2514753200723959j),-0.011894569319891498,0.012377989964243467,0.017166694931192085
no_self,33,(0.017453701347668747-0.005320661231766851j),9,5,CA1 Bistratified (I),(-0.10250147332410664+0.21900193191481182j),0.011654775280953811,0.00841776473963275,0.014376805975644813
no_self,33,(0.017453701347668747-0.005320661231766851j),10,1,CA1 LMR (I),(-0.13948879054912372+0.38669060568489416j),0.10578561645019657,-0.032911455283639875,0.11078700526972975
no_self,33,(0.017453701347668747-0.005320661231766851j),10,2,CA1 Horizontal Basket (I),(-0.039898159456026094-0.2830047864061567j),0.01238389062078209,0.005214837754596303,0.013437085982989675
no_self,33,(0.017453701347668747-0.005320661231766851j),10,3,CA2 Wide Arbor Basket (I),(-0.0218975855608279+0.26770855969747953j),0.01681713230864937,-0.0010318263796051774,0.01684875677206682
no_self,33,(0.017453701347668747-0.005320661231766851j),10,4,CA1 Radial Trilaminar (I),(0.05660305879003553+0.2514753200723959j),0.026948655150049877,-0.011059646939816387,0.02912980955704482
no_self,33,(0.017453701347668747-0.005320661231766851j),10,5,CA1 Bistratified (I),(-0.10250147332410664+0.21900193191481182j),0.049434539867731386,-0.014123130135017146,0.051412416172992234
no_self,34,(0.01745370134766874+0.005320661231766844j),0,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.3022396929478787,0.08914557092258076,0.3151123050728754
no_self,34,(0.01745370134766874+0.005320661231766844j),0,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.26764867105197576,0.07128758887787788,0.2769796588991872
no_self,34,(0.01745370134766874+0.005320661231766844j),0,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),0.24040981224838487,0.1106049948336209,0.26463246722095335
no_self,34,(0.01745370134766874+0.005320661231766844j),0,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.22182886927711076,0.13489665040435128,0.25962502486292666
no_self,34,(0.01745370134766874+0.005320661231766844j),0,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),0.18854036789099377,-0.14163620064508256,0.23581408706361323
no_self,34,(0.01745370134766874+0.005320661231766844j),1,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),0.14424280255289357,-0.00859250257010474,0.14449850237538897
no_self,34,(0.01745370134766874+0.005320661231766844j),1,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.008820083422262438,0.0015523214701910516,0.008955644785412427
no_self,34,(0.01745370134766874+0.005320661231766844j),1,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),0.5522966169300355,0.14947047720896448,0.5721651655155511
no_self,34,(0.01745370134766874+0.005320661231766844j),1,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),0.20715675766641717,0.07195410702818167,0.21929732274947114
no_self,34,(0.01745370134766874+0.005320661231766844j),1,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.0642657356497701,0.12246433722094287,0.13830256204991628
no_self,34,(0.01745370134766874+0.005320661231766844j),2,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),0.038747125839234606,0.03948003538263793,0.0553173838374143
no_self,34,(0.01745370134766874+0.005320661231766844j),2,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),0.037940413653393436,0.016871541491757677,0.04152257097650269
no_self,34,(0.01745370134766874+0.005320661231766844j),2,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.0989319099706622,0.14935627579436384,0.17915027192166158
no_self,34,(0.01745370134766874+0.005320661231766844j),2,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.04428929988119563,0.024184707293768308,0.05046228443948733
no_self,34,(0.01745370134766874+0.005320661231766844j),2,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),0.24846264623281247,0.02525439940658753,0.24974281023164446
no_self,34,(0.01745370134766874+0.005320661231766844j),3,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.17147692448264626,0.02345168092997068,0.17307315496190714
no_self,34,(0.01745370134766874+0.005320661231766844j),3,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),0.0017279962244812542,0.01380585600039319,0.013913577212759274
no_self,34,(0.01745370134766874+0.005320661231766844j),3,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),0.29190411601160415,0.04283732481328659,0.29503059051846653
no_self,34,(0.01745370134766874+0.005320661231766844j),3,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),0.07806105273036835,-0.0029252792364419062,0.07811584482027002
no_self,34,(0.01745370134766874+0.005320661231766844j),3,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.22660176812841143,0.023277195889087547,0.22779418159246584
no_self,34,(0.01745370134766874+0.005320661231766844j),4,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),0.04349057680907402,0.01352581832806688,0.04554534040524713
no_self,34,(0.01745370134766874+0.005320661231766844j),4,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),0.01703335560609903,0.005415505738196257,0.017873525270753438
no_self,34,(0.01745370134766874+0.005320661231766844j),4,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.5734291541437214,0.0498410777674963,0.575591111688679
no_self,34,(0.01745370134766874+0.005320661231766844j),4,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.1944659512149074,0.006298772120896964,0.1945679334118285
no_self,34,(0.01745370134766874+0.005320661231766844j),4,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),0.009684670549054544,-1.3909999695912596e-05,0.009684680538449165
no_self,34,(0.01745370134766874+0.005320661231766844j),5,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.09276888236548847,0.017044803988421654,0.09432174128134804
no_self,34,(0.01745370134766874+0.005320661231766844j),5,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.04712180720780978,0.004684542509005821,0.04735408802889858
no_self,34,(0.01745370134766874+0.005320661231766844j),5,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),0.09156574544520911,0.016801236961910836,0.09309439995180757
no_self,34,(0.01745370134766874+0.005320661231766844j),5,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),0.0782905685440699,-0.0004716186553344701,0.0782919890353398
no_self,34,(0.01745370134766874+0.005320661231766844j),5,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.21160424785099105,0.015619138609844489,0.21217991233737749
no_self,34,(0.01745370134766874+0.005320661231766844j),6,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),0.008497809020339126,0.004191338544594869,0.009475234928040765
no_self,34,(0.01745370134766874+0.005320661231766844j),6,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.0012758302858725773,0.002312332034240706,0.00264095103228467
no_self,34,(0.01745370134766874+0.005320661231766844j),6,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.4139358311643825,0.04493392331318068,0.41636754170571816
no_self,34,(0.01745370134766874+0.005320661231766844j),6,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.11321822013622222,0.010632292404165595,0.11371636211461285
no_self,34,(0.01745370134766874+0.005320661231766844j),6,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.0016980993927004293,0.006130798840442433,0.0063616221177825285
no_self,34,(0.01745370134766874+0.005320661231766844j),7,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.1246951657252655,0.00998636210719159,0.12509441147943973
no_self,34,(0.01745370134766874+0.005320661231766844j),7,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.036188292321294356,0.004180712852151935,0.03642898380525595
no_self,34,(0.01745370134766874+0.005320661231766844j),7,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),0.025627140152225555,0.013582393069195018,0.029003994791544287
no_self,34,(0.01745370134766874+0.005320661231766844j),7,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),0.05103245605510755,-0.0009561780587637465,0.05104141306328169
no_self,34,(0.01745370134766874+0.005320661231766844j),7,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.1370922013516689,0.016003353346812355,0.13802311034674397
no_self,34,(0.01745370134766874+0.005320661231766844j),8,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.009762529984980886,0.005032435054803483,0.010983277939143023
no_self,34,(0.01745370134766874+0.005320661231766844j),8,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.004321466641229762,0.0019319358589200966,0.004733650820903774
no_self,34,(0.01745370134766874+0.005320661231766844j),8,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.34592437552521355,0.03533890310624417,0.34772476422489884
no_self,34,(0.01745370134766874+0.005320661231766844j),8,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.0961346776050453,0.007738523893320184,0.09644563748699826
no_self,34,(0.01745370134766874+0.005320661231766844j),8,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.02259795643425961,0.006961069771002671,0.023645805703368675
no_self,34,(0.01745370134766874+0.005320661231766844j),9,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.08363180285091015,0.010297415953442161,0.08426336821781877
no_self,34,(0.01745370134766874+0.005320661231766844j),9,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.03101852243343425,0.003405310342707034,0.0312048853944957
no_self,34,(0.01745370134766874+0.005320661231766844j),9,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.03234816443019835,0.015160228495140387,0.03572444919138735
no_self,34,(0.01745370134766874+0.005320661231766844j),9,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),0.026767763249018445,0.00036488090863040474,0.026770250044274625
no_self,34,(0.01745370134766874+0.005320661231766844j),9,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.11208081620089878,0.013035464963365058,0.11283630934708373
no_self,34,(0.01745370134766874+0.005320661231766844j),10,1,DG MOLAX (I),(-0.3022396929478787+0.08914557092258076j),-0.015802187626521552,0.005045846239914167,0.01658823975172311
no_self,34,(0.01745370134766874+0.005320661231766844j),10,2,EC LIV VI Deep Multipolar Principal (E),(-0.26764867105197576+0.07128758887787788j),-0.008025304437202521,0.0019286677170450507,0.008253803394348223
no_self,34,(0.01745370134766874+0.005320661231766844j),10,3,CA1 LMR (I),(0.24040981224838487+0.1106049948336209j),-0.2615458463474425,0.030727730919332466,0.2633446851353771
no_self,34,(0.01745370134766874+0.005320661231766844j),10,4,CA1 Radial Trilaminar (I),(-0.22182886927711076+0.13489665040435128j),-0.06581407176900567,0.006650019497492829,0.06614918595215563
no_self,34,(0.01745370134766874+0.005320661231766844j),10,5,CA1 Horizontal Basket (I),(0.18854036789099377-0.14163620064508256j),-0.033377390384143384,0.007588872800670578,0.03422924450291395
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),0,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),0.2901166462223418,0.47665882196230114,0.5580065420492739
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),0,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.26903557629145447,-0.4420228295440632,0.5174594893792315
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),0,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),0.1572072704784947,0.2582900130892849,0.30237039662136495
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),0,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.12974499641667916,-0.21316976448183783,0.24954981984446775
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),0,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),0.10829946432017584,0.17793496427792338,0.20830176543808482
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),1,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.030114456298266305,-0.04947775817098636,0.05792174921190484
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),1,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.007777586054152366,-0.01277849807846332,0.014959306734305441
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),1,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.10003396529008193,-0.16435482993569864,0.19240401330234705
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),1,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.16991944352082936,-0.2791759894916745,0.32682082307448507
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),1,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.04629475976769178,-0.07606183906105088,0.08904273211945767
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),2,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.02042832684850665,-0.033563541896205,0.039291575209550025
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),2,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.013352635716966085,-0.021938250334188152,0.025682283938845953
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),2,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.03500570229169835,-0.05751402766298435,0.06732950743138957
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),2,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.0508442329944157,-0.08353657922862287,0.09779312909407499
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),2,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.02334180485802566,-0.03835035786803353,0.04489532049820328
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),3,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.03483803735754139,-0.0572385558104025,0.06700702290197656
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),3,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.031784844362365186,-0.05222218947894795,0.061134551647287975
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),3,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.07648818359529506,-0.12566934011303899,0.14711636643879644
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),3,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.12127599111431067,-0.19925527131785192,0.23326064642092792
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),3,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.044980162391888366,-0.07390196838605066,0.0865142528149754
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),4,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.026074805959391847,-0.0428406520388842,0.05015193887514908
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),4,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.02495043111722673,-0.040993315132543125,0.04798933109026906
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),4,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.03594231119006663,-0.05905286695383121,0.06913096866926197
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),4,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.04929740101400563,-0.08099514936185563,0.09481797280518596
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),4,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.027641388631433245,-0.045414532099491034,0.053165083384582666
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),5,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.09363883283309388,-0.15384768964253337,0.1801036996363189
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),5,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.12619817883480103,-0.2073423777658155,0.24272791755132445
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),5,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.05896052706095442,-0.09687157127003447,0.11340390236509018
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),5,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.09132806992751724,-0.15005112871178888,0.17565920865234283
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),5,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.08879322618732216,-0.14588640515389328,0.1707837235379263
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),6,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.05014091487746866,-0.08238103441775498,0.09644037627720503
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),6,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.06457915485104827,-0.10610292196412201,0.12421069716654938
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),6,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.04083248142510167,-0.06708736898526758,0.0785366577891924
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),6,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.048270321864197774,-0.07930766832971149,0.09284250227545988
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),6,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.04614123071424708,-0.07580959232269724,0.08874743635710801
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),7,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.0797054441935193,-0.13095526791712633,0.1533044031635509
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),7,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.1075930742482611,-0.1767743722749862,0.20694310406342908
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),7,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.051751524298389015,-0.08502724999763889,0.0995382012564409
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),7,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.0754918537522972,-0.1240323798922686,0.1452000387214076
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),7,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.07491812886546757,-0.12308975549533188,0.14409654381907774
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),8,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.04623041314626388,-0.0759561181892353,0.0889189686740199
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),8,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.059343459395563514,-0.09750072536333765,0.11414042938157315
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),8,3,LEC LIII Complex Pyramidal (E),(0.1572072704784947+0.2582900130892849j),-0.03913655075368091,-0.0643009714224417,0.07527472703879506
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),8,4,EC LIII Stellate (E),(-0.12974499641667916-0.21316976448183783j),-0.04854322113413057,-0.07975603917024875,0.09336739314237788
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),8,5,EC LIII V Bipolar Pyramidal (E),(0.10829946432017584+0.17793496427792338j),-0.04325684206152692,-0.07107056988055387,0.08319964115477047
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),9,1,EC LV Deep Pyramidal (E),(0.2901166462223418+0.47665882196230114j),-0.06934860472133586,-0.11393908161294528,0.13338419432450566
no_self,35,(-0.019805674229517452-1.7458777926320156e-18j),9,2,LEC LVI Multipolar Pyramidal (E),(-0.26903557629145447-0.4420228295440632j),-0.09343713002787575,-0.15351629389956734,0.1797157471133359
