method,seed,step,edge_type,sender,receiver,weight
milp_subtour_elimination,MEC LII Stellate,23,transition,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,34.28337354833483
milp_subtour_elimination,MEC LII Stellate,24,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
milp_subtour_elimination,MEC LII Stellate,25,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
milp_subtour_elimination,MEC LII Stellate,26,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
milp_subtour_elimination,MEC LII Stellate,27,transition,DG Granule,DG Mossy,44908.709978571016
milp_subtour_elimination,MEC LII Stellate,28,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
milp_subtour_elimination,MEC LII Stellate,29,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,1,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,2,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,3,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,4,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,6,transition,EC LI II Multipolar Pyramidal,EC LIII Stellate,29349.85984134182
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,7,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,8,transition,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,17.53379191328466
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,9,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,10,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,11,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,12,transition,DG Granule,DG Mossy,44908.709978571016
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,13,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,14,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,15,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,16,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,17,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,18,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,19,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,20,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,21,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,22,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,23,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,24,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,25,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,26,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,27,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,28,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,29,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
milp_subtour_elimination,MEC LIII Complex Pyramidal,1,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
milp_subtour_elimination,MEC LIII Complex Pyramidal,2,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
milp_subtour_elimination,MEC LIII Complex Pyramidal,3,transition,CA3 Granule,CA3 Pyramidal,0.942018883295193
milp_subtour_elimination,MEC LIII Complex Pyramidal,4,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
milp_subtour_elimination,MEC LIII Complex Pyramidal,5,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
milp_subtour_elimination,MEC LIII Complex Pyramidal,6,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
milp_subtour_elimination,MEC LIII Complex Pyramidal,7,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
milp_subtour_elimination,MEC LIII Complex Pyramidal,8,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
milp_subtour_elimination,MEC LIII Complex Pyramidal,9,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
milp_subtour_elimination,MEC LIII Complex Pyramidal,10,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
milp_subtour_elimination,MEC LIII Complex Pyramidal,11,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
milp_subtour_elimination,MEC LIII Complex Pyramidal,12,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
milp_subtour_elimination,MEC LIII Complex Pyramidal,13,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
milp_subtour_elimination,MEC LIII Complex Pyramidal,14,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
milp_subtour_elimination,MEC LIII Complex Pyramidal,15,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
milp_subtour_elimination,MEC LIII Complex Pyramidal,16,transition,EC LII III Pyramidal Tripolar,EC LIII Stellate,2760.010200610732
milp_subtour_elimination,MEC LIII Complex Pyramidal,17,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
milp_subtour_elimination,MEC LIII Complex Pyramidal,18,transition,EC LIII Pyramidal,MEC LV Superficial Pyramidal,17.56277497888917
milp_subtour_elimination,MEC LIII Complex Pyramidal,19,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
milp_subtour_elimination,MEC LIII Complex Pyramidal,20,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
milp_subtour_elimination,MEC LIII Complex Pyramidal,21,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
milp_subtour_elimination,MEC LIII Complex Pyramidal,22,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,129.39404235709722
milp_subtour_elimination,MEC LIII Complex Pyramidal,23,transition,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,34.28337354833483
milp_subtour_elimination,MEC LIII Complex Pyramidal,24,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
milp_subtour_elimination,MEC LIII Complex Pyramidal,25,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
milp_subtour_elimination,MEC LIII Complex Pyramidal,26,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
milp_subtour_elimination,MEC LIII Complex Pyramidal,27,transition,DG Granule,DG Mossy,44908.709978571016
milp_subtour_elimination,MEC LIII Complex Pyramidal,28,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
milp_subtour_elimination,MEC LIII Complex Pyramidal,29,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
milp_subtour_elimination,MEC LV Multipolar Pyramidal,1,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
milp_subtour_elimination,MEC LV Multipolar Pyramidal,2,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
milp_subtour_elimination,MEC LV Multipolar Pyramidal,3,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
milp_subtour_elimination,MEC LV Multipolar Pyramidal,4,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
milp_subtour_elimination,MEC LV Multipolar Pyramidal,5,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,129.39404235709722
milp_subtour_elimination,MEC LV Multipolar Pyramidal,6,transition,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,34.28337354833483
milp_subtour_elimination,MEC LV Multipolar Pyramidal,7,transition,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,1284.918689522972
milp_subtour_elimination,MEC LV Multipolar Pyramidal,8,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
milp_subtour_elimination,MEC LV Multipolar Pyramidal,9,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
milp_subtour_elimination,MEC LV Multipolar Pyramidal,10,transition,CA3 Granule,CA3 Pyramidal,0.942018883295193
milp_subtour_elimination,MEC LV Multipolar Pyramidal,11,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
milp_subtour_elimination,MEC LV Multipolar Pyramidal,12,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
milp_subtour_elimination,MEC LV Multipolar Pyramidal,13,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
milp_subtour_elimination,MEC LV Multipolar Pyramidal,14,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
milp_subtour_elimination,MEC LV Multipolar Pyramidal,15,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
milp_subtour_elimination,MEC LV Multipolar Pyramidal,16,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
milp_subtour_elimination,MEC LV Multipolar Pyramidal,17,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
milp_subtour_elimination,MEC LV Multipolar Pyramidal,18,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
milp_subtour_elimination,MEC LV Multipolar Pyramidal,19,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
milp_subtour_elimination,MEC LV Multipolar Pyramidal,20,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
milp_subtour_elimination,MEC LV Multipolar Pyramidal,21,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
milp_subtour_elimination,MEC LV Multipolar Pyramidal,22,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
milp_subtour_elimination,MEC LV Multipolar Pyramidal,23,transition,EC LII III Pyramidal Tripolar,EC LIII Stellate,2760.010200610732
milp_subtour_elimination,MEC LV Multipolar Pyramidal,24,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
milp_subtour_elimination,MEC LV Multipolar Pyramidal,25,transition,EC LIII Pyramidal,MEC LV Pyramidal,12.760099858249111
milp_subtour_elimination,MEC LV Multipolar Pyramidal,26,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
milp_subtour_elimination,MEC LV Multipolar Pyramidal,27,transition,DG Granule,DG Mossy,44908.709978571016
milp_subtour_elimination,MEC LV Multipolar Pyramidal,28,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
milp_subtour_elimination,MEC LV Multipolar Pyramidal,29,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
milp_subtour_elimination,MEC LV Pyramidal,1,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
milp_subtour_elimination,MEC LV Pyramidal,2,transition,DG Granule,DG Mossy,44908.709978571016
milp_subtour_elimination,MEC LV Pyramidal,3,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
milp_subtour_elimination,MEC LV Pyramidal,4,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
milp_subtour_elimination,MEC LV Pyramidal,5,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
milp_subtour_elimination,MEC LV Pyramidal,6,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
milp_subtour_elimination,MEC LV Pyramidal,7,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
milp_subtour_elimination,MEC LV Pyramidal,8,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
milp_subtour_elimination,MEC LV Pyramidal,9,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
milp_subtour_elimination,MEC LV Pyramidal,10,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
milp_subtour_elimination,MEC LV Pyramidal,11,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
milp_subtour_elimination,MEC LV Pyramidal,12,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
milp_subtour_elimination,MEC LV Pyramidal,13,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
milp_subtour_elimination,MEC LV Pyramidal,14,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
milp_subtour_elimination,MEC LV Pyramidal,15,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
milp_subtour_elimination,MEC LV Pyramidal,16,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
milp_subtour_elimination,MEC LV Pyramidal,17,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
milp_subtour_elimination,MEC LV Pyramidal,18,transition,EC LII III Pyramidal Tripolar,EC LIII Stellate,2760.010200610732
milp_subtour_elimination,MEC LV Pyramidal,19,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
milp_subtour_elimination,MEC LV Pyramidal,20,transition,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,17.53379191328466
milp_subtour_elimination,MEC LV Pyramidal,21,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
milp_subtour_elimination,MEC LV Pyramidal,22,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
milp_subtour_elimination,MEC LV Pyramidal,23,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
milp_subtour_elimination,MEC LV Pyramidal,24,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
milp_subtour_elimination,MEC LV Pyramidal,25,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
milp_subtour_elimination,MEC LV Pyramidal,26,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
milp_subtour_elimination,MEC LV Pyramidal,27,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
milp_subtour_elimination,MEC LV Pyramidal,28,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
milp_subtour_elimination,MEC LV Superficial Pyramidal,1,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
milp_subtour_elimination,MEC LV Superficial Pyramidal,2,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
milp_subtour_elimination,MEC LV Superficial Pyramidal,3,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
milp_subtour_elimination,MEC LV Superficial Pyramidal,4,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
milp_subtour_elimination,MEC LV Superficial Pyramidal,5,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
milp_subtour_elimination,MEC LV Superficial Pyramidal,6,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
milp_subtour_elimination,MEC LV Superficial Pyramidal,7,transition,CA3 Granule,CA3 Pyramidal,0.942018883295193
milp_subtour_elimination,MEC LV Superficial Pyramidal,8,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
milp_subtour_elimination,MEC LV Superficial Pyramidal,9,transition,CA2 Pyramidal,CA3c Pyramidal,2212.266414990227
milp_subtour_elimination,MEC LV Superficial Pyramidal,10,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
milp_subtour_elimination,MEC LV Superficial Pyramidal,11,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
milp_subtour_elimination,MEC LV Superficial Pyramidal,12,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
milp_subtour_elimination,MEC LV Superficial Pyramidal,13,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
milp_subtour_elimination,MEC LV Superficial Pyramidal,14,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
milp_subtour_elimination,MEC LV Superficial Pyramidal,15,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
milp_subtour_elimination,MEC LV Superficial Pyramidal,16,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
milp_subtour_elimination,MEC LV Superficial Pyramidal,17,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
milp_subtour_elimination,MEC LV Superficial Pyramidal,18,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
milp_subtour_elimination,MEC LV Superficial Pyramidal,19,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
milp_subtour_elimination,MEC LV Superficial Pyramidal,20,transition,EC LII III Pyramidal Tripolar,EC LIII Stellate,2760.010200610732
