sender,receiver,inhibitory_weight,is_self_connection,baseline_terminal_peak,ablated_terminal_peak,delta_terminal_peak
CA3 Mossy Fiber Associated ORDEN,DG HIPP,1.4857930190420766e-05,False,0.0008288548062565291,0.0008288547948090521,-1.1447476972424597e-11
DG HIPROM,CA3 Mossy Fiber Associated ORDEN,4.540545747931133e-05,False,0.0008288548062565291,0.0008288547940155489,-1.2240980147917857e-11
CA1 Recurrent O LM,CA1 Ivy,7.755450060715089e-05,False,0.0008288548062565291,0.0008288547935579852,-1.269854382236757e-11
CA3 Trilaminar,CA1 O LM,0.0009460532716261696,False,0.0008288548062565291,0.0008288547932268747,-1.3029654395355084e-11
CA1 O LMR,CA1 Radiatum Giant,4.712408919133993e-05,False,0.0008288548062565291,0.0008288547931181716,-1.3138357480950436e-11
CA1 Quadrilaminar,CA1 Schaffer Collateral Associated,1.6231118415916085e-05,False,0.0008288548062565291,0.0008288547928669749,-1.3389554113889257e-11
CA1 Recurrent O LM,CA1 Recurrent O LM,7.454931071927184e-05,True,0.0008288548062565291,0.0008288547923176567,-1.3938872408733594e-11
CA1 O LMR,CA1 Neurogliaform Projecting,0.00025152143581517653,False,0.0008288548062565291,0.0008288547922153535,-1.404117555732498e-11
DG HICAP,DG HIPROM,0.0002961048573379366,False,0.0008288548062565291,0.0008288547914563238,-1.4800205223701457e-11
DG HIPROM,DG Axo Axonic,0.0001535011800547167,False,0.0008288548062565291,0.0008288547909752568,-1.528127223284631e-11
CA3 Spiny Lucidum,CA3 Mossy Fiber Associated ORDEN,0.001176178438798657,False,0.0008288548062565291,0.0008288547908128284,-1.544370068027462e-11
CA1 Quadrilaminar,CA1 Neurogliaform,1.3111442800815532e-05,False,0.0008288548062565291,0.0008288547907686037,-1.548792539531052e-11
CA1 O LMR,CA1 Ivy,0.00018634162127441234,False,0.0008288548062565291,0.000828854790714934,-1.554159502915181e-11
CA2 Bistratified,CA1 O LMR,1.6251940499282838e-05,False,0.0008288548062565291,0.0008288547906169257,-1.5639603327677332e-11
CA1 O LMR,CA1 Quadrilaminar,0.0016753536557407994,False,0.0008288548062565291,0.000828854790081556,-1.617497303631199e-11
CA1 Schaffer Collateral Associated,CA1 Oriens Bistratified,0.00013866022259063985,False,0.0008288548062565291,0.0008288547892169831,-1.7039545989472327e-11
CA1 Radial Trilaminar,CA1 Radiatum,0.00023817331006427287,False,0.0008288548062565291,0.0008288547890572777,-1.719925135472422e-11
CA3 Trilaminar,CA3 Axo Axonic,0.005638573088967603,False,0.0008288548062565291,0.0008288547887391379,-1.7517391183441422e-11
CA1 Recurrent O LM,CA1 Neurogliaform Projecting,0.00019394025741857566,False,0.0008288548062565291,0.0008288547885730093,-1.768351979604399e-11
CA1 Oriens Bistratified,CA1 O LMR,0.00018613738340222136,False,0.0008288548062565291,0.0008288547883576109,-1.7898918133231467e-11
CA3 Spiny Lucidum,DG Axo Axonic,0.003962366696066275,False,0.0008288548062565291,0.0008288547871047386,-1.915179050505228e-11
CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,2.88943447215875e-05,False,0.0008288548062565291,0.0008288547868449314,-1.9411597654804547e-11
CA1 Neurogliaform Projecting,DG Total Molecular Layer,6.842249883964543e-05,False,0.0008288548062565291,0.0008288547865602858,-1.9696243225807153e-11
CA2 Bistratified,CA1 LMR,5.1143778462575815e-05,False,0.0008288548062565291,0.000828854785871934,-2.0384595053601906e-11
DG HIPROM,CA3 Mossy Fiber Associated,2.538612620206664e-05,False,0.0008288548062565291,0.0008288547858464364,-2.0410092669773117e-11
CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,0.0004718746969981246,False,0.0008288548062565291,0.0008288547857434795,-2.0513049592274513e-11
CA1 Perforant Path Associated QuadD,CA1 Quadrilaminar,0.00014535644515466527,False,0.0008288548062565291,0.0008288547855021022,-2.0754426822977567e-11
CA1 LMR,CA1 Neurogliaform Projecting,8.546735105118544e-05,False,0.0008288548062565291,0.000828854784733443,-2.1523086047789408e-11
CA2 Bistratified,CA2 SP SR,0.00040404386655761536,False,0.0008288548062565291,0.0008288547845411917,-2.1715337319115624e-11
CA3 Trilaminar,CA3 Spiny Lucidum,0.0011531328469728537,False,0.0008288548062565291,0.0008288547838562481,-2.240028095738117e-11
CA1 Quadrilaminar,CA1 OR LM,3.759078917004116e-05,False,0.0008288548062565291,0.0008288547835198583,-2.273667072758695e-11
CA3 Trilaminar,CA1 LMR,0.003080549422788931,False,0.0008288548062565291,0.0008288547831311581,-2.3125370975790593e-11
CA1 Radial Trilaminar,CA1 Radial Trilaminar,0.0008705628065525025,True,0.0008288548062565291,0.0008288547818697288,-2.438680030483753e-11
CA3 Spiny Lucidum,CA3 LMR Targeting,0.00022985965165945,False,0.0008288548062565291,0.0008288547806840904,-2.5572438697857303e-11
CA1 Radial Trilaminar,CA1 Ivy,0.00031675520822126277,False,0.0008288548062565291,0.0008288547795634452,-2.669308383270591e-11
CA1 O LM,CA1 Neurogliaform Projecting,0.000477194641555572,False,0.0008288548062565291,0.0008288547784528441,-2.7803684918628613e-11
CA1 Oriens Bistratified,CA1 Schaffer Collateral Associated,0.0002508468276912043,False,0.0008288548062565291,0.0008288547781791425,-2.807738655290215e-11
CA3 Trilaminar,CA1 O LMR,0.0015604014861059644,False,0.0008288548062565291,0.0008288547779556459,-2.8300883121376574e-11
CA1 LMR,CA1 Quadrilaminar,0.0006908211249899424,False,0.0008288548062565291,0.000828854777406185,-2.885034409722681e-11
CA3 O LM,CA3 Lucidum ORAX,0.0060250814333548995,False,0.0008288548062565291,0.0008288547771251206,-2.913140844003348e-11
CA3 Spiny Lucidum,DG Total Molecular Layer,0.0004823772031153328,False,0.0008288548062565291,0.0008288547764354399,-2.982108917443105e-11
CA1 Quadrilaminar,CA2 Wide Arbor Basket,9.959407651794819e-07,False,0.0008288548062565291,0.0008288547757592005,-3.049732851239523e-11
CA1 Neurogliaform Projecting,CA1 Neurogliaform,0.00021124890910929455,False,0.0008288548062565291,0.0008288547756569725,-3.059955652577606e-11
CA1 Neurogliaform Projecting,DG MOLAX,0.00012545460430562528,False,0.0008288548062565291,0.0008288547749332905,-3.1323238599244296e-11
CA1 Neurogliaform Projecting,DG Basket,8.145242820948747e-05,False,0.0008288548062565291,0.0008288547746527755,-3.160375357681017e-11
CA3 Lucidum ORAX,CA2 Wide Arbor Basket,2.4558377849677505e-06,False,0.0008288548062565291,0.0008288547737775204,-3.247900863187492e-11
DG MOPP,DG Total Molecular Layer,0.00031440895728161006,False,0.0008288548062565291,0.0008288547730688085,-3.318772058384656e-11
CA1 Ivy,CA1 Oriens Bistratified,0.00040090772077059673,False,0.0008288548062565291,0.0008288547715866426,-3.466988642789742e-11
DG HIPROM,CA2 Wide Arbor Basket,2.1803223932749854e-06,False,0.0008288548062565291,0.0008288547711608143,-3.5095714745816964e-11
CA1 Quadrilaminar,CA1 Perforant Path Associated QuadD,0.00036038862619709283,False,0.0008288548062565291,0.000828854769965454,-3.6291075071297196e-11
CA3 Spiny Lucidum,CA3 Mossy Fiber Associated,0.0009436210719334982,False,0.0008288548062565291,0.0008288547698767684,-3.6379760640602166e-11
CA1 Radiatum,CA1 Radiatum,0.00034842234467745767,True,0.0008288548062565291,0.0008288547689793732,-3.727715586297059e-11
CA1 Ivy,CA1 Quadrilaminar,0.005577815673663286,False,0.0008288548062565291,0.0008288547685011716,-3.775535743419378e-11
DG MOPP,DG MOLAX,0.0004145320349206743,False,0.0008288548062565291,0.0008288547684730537,-3.7783475350175455e-11
CA3 Mossy Fiber Associated ORDEN,DG Basket,4.1508228340594476e-05,False,0.0008288548062565291,0.0008288547682873949,-3.796913413019187e-11
CA1 Radial Trilaminar,CA1 Schaffer Collateral Associated,8.351247361068426e-05,False,0.0008288548062565291,0.0008288547681718811,-3.8084647956994344e-11
CA3 Trilaminar,CA1 OR LM,0.0029603008063062786,False,0.0008288548062565291,0.00082885476794533,-3.831119904824931e-11
CA1 Schaffer Collateral Associated,CA1 Radiatum Giant,7.949101060718593e-05,False,0.0008288548062565291,0.0008288547674260266,-3.8830502506990994e-11
CA1 Neurogliaform Projecting,CA1 LMR,0.000894959164528785,False,0.0008288548062565291,0.0008288547672386089,-3.9017920188191835e-11
CA1 LMR,CA1 Radiatum Giant,1.9517092043589516e-05,False,0.0008288548062565291,0.0008288547668903642,-3.9366164841792006e-11
CA3 Spiny Lucidum,DG MOLAX,0.0007417504572966114,False,0.0008288548062565291,0.0008288547665116253,-3.9744903765695505e-11
CA1 Neurogliaform,CA1 Quadrilaminar,0.0020212192589023066,False,0.0008288548062565291,0.0008288547663424225,-3.991410652513794e-11
CA3 Mossy Fiber Associated,CA3 Lucidum ORAX,0.0036472005451332144,False,0.0008288548062565291,0.0008288547653151849,-4.094134417337997e-11
CA1 SO SO,CA1 Quadrilaminar,0.0010797981894432147,False,0.0008288548062565291,0.0008288547617704341,-4.448609492932465e-11
CA1 Quadrilaminar,CA1 Bistratified,3.6195401403716704e-05,False,0.0008288548062565291,0.0008288547616978094,-4.4558719669747504e-11
CA3 Mossy Fiber Associated ORDEN,DG Total Molecular Layer,6.586035271881701e-05,False,0.0008288548062565291,0.0008288547613561012,-4.4900427885290195e-11
CA1 O LM,CA1 Radial Trilaminar,0.0016143692674517424,False,0.0008288548062565291,0.000828854760889379,-4.536715003233133e-11
CA1 OR LM,CA1 Radiatum Giant,2.7871375497390737e-05,False,0.0008288548062565291,0.0008288547604835439,-4.577298512008915e-11
CA1 Bistratified,CA1 Radiatum Giant,0.00010088269263372953,False,0.0008288548062565291,0.0008288547604118133,-4.5844715718980356e-11
CA1 Radial Trilaminar,CA1 O LM,0.0001388611891342494,False,0.0008288548062565291,0.0008288547597840489,-4.6472480160972274e-11
CA1 OR LM,CA1 Quadrilaminar,0.0010119914848175963,False,0.0008288548062565291,0.0008288547595972588,-4.665927030595568e-11
CA1 Recurrent O LM,CA1 Radial Trilaminar,0.0009629095573485837,False,0.0008288548062565291,0.0008288547589788586,-4.727767049378384e-11
CA3 Mossy Fiber Associated ORDEN,DG MOLAX,7.990426168386013e-05,False,0.0008288548062565291,0.0008288547588958247,-4.736070433400408e-11
CA2 Bistratified,CA1 OR LM,6.978969137917032e-05,False,0.0008288548062565291,0.0008288547583630704,-4.789345862173805e-11
CA1 Neurogliaform,CA1 Radiatum Giant,5.801621330964982e-05,False,0.0008288548062565291,0.0008288547534779721,-5.277855691550315e-11
DG MOPP,DG Basket,0.0003835136338627458,False,0.0008288548062565291,0.0008288547520193898,-5.423713930231833e-11
CA2 SP SR,CA2 Bistratified,0.0016902312740954412,False,0.0008288548062565291,0.0008288547519790527,-5.4277476393624347e-11
CA1 Recurrent O LM,CA1 O LM,9.89247934319218e-05,False,0.0008288548062565291,0.0008288547515784568,-5.467807229122407e-11
CA2 Bistratified,CA1 Bistratified,4.368506356114892e-05,False,0.0008288548062565291,0.0008288547511144723,-5.5142056719359456e-11
CA1 Oriens Alveus,CA1 Quadrilaminar,0.001548320261381976,False,0.0008288548062565291,0.0008288547507244565,-5.5532072538479194e-11
CA2 Bistratified,CA1 Perforant Path Associated QuadD,0.00047420772707446236,False,0.0008288548062565291,0.000828854749705404,-5.655112511084026e-11
DG HIPROM,DG Total Molecular Layer,4.5203631353621924e-05,False,0.0008288548062565291,0.0008288547484119806,-5.7844548487055725e-11
CA1 Radiatum,CA1 Schaffer Collateral Associated,0.0001146417208990663,False,0.0008288548062565291,0.0008288547473750334,-5.888149570785345e-11
CA3 Trilaminar,CA1 Perforant Path Associated QuadD,0.025902733763164272,False,0.0008288548062565291,0.0008288547471583459,-5.909818316142401e-11
DG MOLAX,DG HIPROM,0.002473819683129483,False,0.0008288548062565291,0.0008288547460439057,-6.021262340723949e-11
CA3 Mossy Fiber Associated ORDEN,CA3 Spiny Lucidum,0.00022357709090634463,False,0.0008288548062565291,0.0008288547459602762,-6.029625290813329e-11
CA1 O LMR,CA1 Radial Trilaminar,0.0021620291379789063,False,0.0008288548062565291,0.000828854745284422,-6.097210702906558e-11
CA1 Schaffer Collateral Associated,CA1 Quadrilaminar,0.006035329236980308,False,0.0008288548062565291,0.000828854744250543,-6.200598606613539e-11
DG HIPP,DG MOPP,0.0034186529184693673,False,0.0008288548062565291,0.0008288547423407613,-6.391576775222757e-11
DG HIPROM,DG MOLAX,5.833561597543186e-05,False,0.0008288548062565291,0.0008288547417501646,-6.450636444270408e-11
CA1 Perforant Path Associated QuadD,CA1 Neurogliaform Projecting,7.689227069676184e-05,False,0.0008288548062565291,0.0008288547409769521,-6.52795769913797e-11
CA3 Trilaminar,CA3 Trilaminar,0.0005134612538412158,True,0.0008288548062565291,0.0008288547404576923,-6.579883675677384e-11
CA1 Perforant Path Associated QuadD,CA1 Radial Trilaminar,0.00020429828546426738,False,0.0008288548062565291,0.0008288547397486228,-6.650790627862196e-11
CA1 Recurrent O LM,CA1 OR LM,0.0001344334190038282,False,0.0008288548062565291,0.0008288547374661119,-6.879041715597556e-11
CA1 Neurogliaform Projecting,DG AIPRIM,0.0002015967132463247,False,0.0008288548062565291,0.0008288547374429351,-6.881359392897635e-11
CA1 Ivy,CA1 Radiatum,0.0013705828185607808,False,0.0008288548062565291,0.0008288547369298126,-6.93267164595529e-11
DG Total Molecular Layer,DG MOPP,0.001149267093137313,False,0.0008288548062565291,0.0008288547358770764,-7.03794526997481e-11
CA3 Mossy Fiber Associated,CA3 Axo Axonic,0.0012654916677923734,False,0.0008288548062565291,0.000828854735616492,-7.06400370056176e-11
CA3 Trilaminar,CA3 Horizontal Axo Axonic,0.002874122991196199,False,0.0008288548062565291,0.0008288547349297194,-7.132680969294813e-11
CA3 Trilaminar,CA1 R Receiving Apical Targeting,0.0042966047156502455,False,0.0008288548062565291,0.0008288547341653115,-7.209121754420122e-11
CA1 Oriens Bistratified,CA1 OR LM,0.0010671584148740252,False,0.0008288548062565291,0.0008288547339227189,-7.233381016553964e-11
CA1 Quadrilaminar,CA1 LMR,0.0002051203939095819,False,0.0008288548062565291,0.0008288547338400376,-7.241649142321338e-11
CA1 R Receiving Apical Targeting,CA1 Neurogliaform Projecting,0.00019478083247778162,False,0.0008288548062565291,0.0008288547336034328,-7.265309621279359e-11
CA1 Schaffer Collateral Associated,CA1 Recurrent O LM,0.0006047089135057909,False,0.0008288548062565291,0.0008288547332702041,-7.298632499156549e-11
CA1 O LMR,CA1 Radiatum,0.0009999407431952366,False,0.0008288548062565291,0.0008288547326325184,-7.362401064237717e-11
CA1 Oriens Bistratified,CA1 Perforant Path Associated QuadD,0.00707282171269136,False,0.0008288548062565291,0.0008288547305677875,-7.568874151563099e-11
CA1 Oriens Alveus,CA1 Oriens Bistratified,0.00017357877796629078,False,0.0008288548062565291,0.0008288547294678967,-7.678863231039279e-11
DG MOLAX,DG MOPP,0.0011663314143738202,False,0.0008288548062565291,0.0008288547293264286,-7.693010041932152e-11
CA1 Ivy,CA1 Recurrent O LM,0.0009627754759914672,False,0.0008288548062565291,0.000828854727674167,-7.85823620801443e-11
CA1 LMR,CA1 Radial Trilaminar,0.001049967467312527,False,0.0008288548062565291,0.000828854724733907,-8.152262209477207e-11
CA1 Bistratified,CA1 Oriens Bistratified,0.00037151133524808514,False,0.0008288548062565291,0.000828854723738949,-8.251758000857312e-11
DG HICAP,DG HICAP,0.0006975728668781751,True,0.0008288548062565291,0.0008288547232296123,-8.30269167220038e-11
CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,0.00010743338447327395,False,0.0008288548062565291,0.0008288547206995738,-8.555695529214452e-11
CA3 Trilaminar,CA1 Bistratified,0.0038060745253521264,False,0.0008288548062565291,0.0008288547204090171,-8.584751193339152e-11
CA1 R Receiving Apical Targeting,CA1 Quadrilaminar,0.0014101422518790648,False,0.0008288548062565291,0.0008288547187283857,-8.752814337036063e-11
CA1 Oriens Bistratified,CA1 LMR,0.002223786235674369,False,0.0008288548062565291,0.0008288547169065608,-8.934996828784819e-11
CA3 Mossy Fiber Associated,DG HICAP,0.0032684650000805097,False,0.0008288548062565291,0.0008288547162682316,-8.998829741264924e-11
CA3 Lucidum ORAX,CA3 O LM,2.693645442647012e-05,False,0.0008288548062565291,0.0008288547131210954,-9.31354336101281e-11
CA3 LMR Targeting,CA3 Lucidum ORAX,0.006756395484649557,False,0.0008288548062565291,0.0008288547109769482,-9.527958088305366e-11
CA1 Horizontal Basket,CA1 Radiatum Giant,0.0003819556365754735,False,0.0008288548062565291,0.0008288547093063403,-9.695018876251793e-11
CA1 Radial Trilaminar,CA1 O LMR,0.00022495277035275912,False,0.0008288548062565291,0.0008288547079111058,-9.834542327637891e-11
DG HIPROM,DG Basket,5.852573130306638e-05,False,0.0008288548062565291,0.0008288547058958362,-1.0036069284652394e-10
CA2 Bistratified,CA1 R Receiving Apical Targeting,0.00011527359275061283,False,0.0008288548062565291,0.0008288547031274644,-1.0312906464134824e-10
DG HIPROM,CA3 O LM,2.5446987676747507e-05,False,0.0008288548062565291,0.0008288547009904631,-1.0526606593775495e-10
CA3 Spiny Lucidum,DG Basket,0.0012728686829234274,False,0.0008288548062565291,0.0008288547008275803,-1.0542894877431375e-10
CA1 Recurrent O LM,CA1 Schaffer Collateral Associated,0.00013699992650991575,False,0.0008288548062565291,0.0008288546994306636,-1.0682586542784533e-10
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated ORDEN,0.0007644681836374062,True,0.0008288548062565291,0.0008288546955887557,-1.1066777333944289e-10
DG MOPP,DG AIPRIM,0.0008952841359939613,False,0.0008288548062565291,0.0008288546945661966,-1.1169033243847021e-10
CA3 Trilaminar,CA3 LMR Targeting,0.0012782505651852231,False,0.0008288548062565291,0.0008288546938069516,-1.1244957742739814e-10
CA1 OR LM,CA1 Neurogliaform Projecting,0.0004171910789410388,False,0.0008288548062565291,0.000828854692934683,-1.1332184604757878e-10
CA1 Oriens Bistratified,CA1 Bistratified,0.0007223578802226733,False,0.0008288548062565291,0.00082885469117463,-1.1508189908839006e-10
CA1 Recurrent O LM,CA1 O LMR,0.00016283016517153282,False,0.0008288548062565291,0.000828854688750047,-1.1750648208370268e-10
CA1 Back Projection,CA1 Radiatum Giant,0.00013723636521254456,False,0.0008288548062565291,0.0008288546885557723,-1.177007568015434e-10
CA1 SO SO,CA1 Oriens Bistratified,0.00022973084488343398,False,0.0008288548062565291,0.0008288546870276123,-1.1922891677857567e-10
CA1 Neurogliaform,CA1 Radial Trilaminar,0.0031452850526280675,False,0.0008288548062565291,0.0008288546848067803,-1.2144974880379938e-10
CA1 Neurogliaform,CA1 Neurogliaform Projecting,0.0010340395596109481,False,0.0008288548062565291,0.0008288546843324404,-1.2192408866372462e-10
CA3 Mossy Fiber Associated ORDEN,CA3 LMR Targeting,0.00010377991976065688,False,0.0008288548062565291,0.0008288546795935006,-1.266630284815426e-10
CA1 R Receiving Apical Targeting,CA1 Radiatum Giant,4.2880840290778524e-05,False,0.0008288548062565291,0.0008288546786069108,-1.2764961830613597e-10
CA1 Bistratified,CA1 Quadrilaminar,0.007364587270722539,False,0.0008288548062565291,0.0008288546762719695,-1.299845595742477e-10
CA2 Wide Arbor Basket,CA2 SP SR,0.0034833657902431474,False,0.0008288548062565291,0.0008288546762335038,-1.300230252241838e-10
CA3 Spiny Lucidum,DG AIPRIM,0.0018388663305132637,False,0.0008288548062565291,0.0008288546720068244,-1.3424970466899278e-10
DG HIPP,CA1 Neurogliaform Projecting,0.005841932585712369,False,0.0008288548062565291,0.0008288546714687993,-1.3478772980558829e-10
CA3 Trilaminar,CA3 Mossy Fiber Associated ORDEN,0.012944535663062225,False,0.0008288548062565291,0.0008288546712640902,-1.34992438885137e-10
CA1 Radiatum,CA1 OR LM,0.00029402998024738236,False,0.0008288548062565291,0.0008288546711044647,-1.351520643446888e-10
CA2 Wide Arbor Basket,CA1 Ivy,0.016379157558505168,False,0.0008288548062565291,0.0008288546567597395,-1.4949678951367562e-10
CA2 SP SR,CA2 Basket,0.0006454986798753883,False,0.0008288548062565291,0.0008288546538267726,-1.5242975642554973e-10
CA1 Recurrent O LM,CA1 Bistratified,0.00013482078829765977,False,0.0008288548062565291,0.0008288546534132363,-1.5284329270975894e-10
CA1 Radial Trilaminar,CA1 LMR,0.0008399977547872435,False,0.0008288548062565291,0.000828854652969446,-1.5328708300507005e-10
CA1 Radial Trilaminar,CA1 OR LM,0.0005001891206264754,False,0.0008288548062565291,0.0008288546511614013,-1.5509512771294531e-10
CA1 Perforant Path Associated,DG MOPP,0.00030918486024086286,False,0.0008288548062565291,0.0008288546464681062,-1.5978842283614209e-10
CA1 Radiatum,CA1 Perforant Path Associated QuadD,0.0020195483770315257,False,0.0008288548062565291,0.0008288546435005249,-1.627560042034154e-10
DG MOLAX,CA1 Neurogliaform Projecting,0.0020360399021863125,False,0.0008288548062565291,0.0008288546408263184,-1.6543021065431457e-10
CA1 OR LM,CA1 Radial Trilaminar,0.0014167390662914604,False,0.0008288548062565291,0.0008288546389748016,-1.672817274240776e-10
CA3 Mossy Fiber Associated ORDEN,DG AIPRIM,0.0002107118927133367,False,0.0008288548062565291,0.0008288546360666723,-1.701898567820631e-10
DG Total Molecular Layer,CA1 Neurogliaform Projecting,0.0022655281669329195,False,0.0008288548062565291,0.000828854635209933,-1.7104659604926659e-10
CA1 Back Projection,DG HIPROM,0.002747521083906301,False,0.0008288548062565291,0.0008288546344636428,-1.7179288623169614e-10
CA1 O LM,CA1 Schaffer Collateral Associated,0.00036669386936359334,False,0.0008288548062565291,0.0008288546344430114,-1.7181351762325658e-10
CA3 Mossy Fiber Associated,CA3 Spiny Lucidum,0.0004997993470904717,False,0.0008288548062565291,0.0008288546326698828,-1.7358664625068826e-10
CA1 Back Projection,CA1 Oriens Bistratified,0.0004120821529388954,False,0.0008288548062565291,0.0008288546225874269,-1.8366910217119253e-10
CA1 Radiatum,CA1 Bistratified,0.00022474998100321535,False,0.0008288548062565291,0.0008288546222365796,-1.8401994945210776e-10
CA1 Radial Trilaminar,CA1 Perforant Path Associated QuadD,0.0036462618747225496,False,0.0008288548062565291,0.0008288546210234885,-1.8523304060307638e-10
CA1 Back Projection,CA1 Neurogliaform Projecting,0.0009190760689912447,False,0.0008288548062565291,0.0008288546188748598,-1.8738166920884147e-10
CA1 LMR,CA1 Radiatum,0.0005644619364200841,False,0.0008288548062565291,0.0008288546158890701,-1.9036745899266017e-10
CA1 Schaffer Collateral Associated,CA1 Radial Trilaminar,0.009873295642060197,False,0.0008288548062565291,0.0008288546143793169,-1.918772121441495e-10
CA1 Ivy,CA1 Schaffer Collateral Associated,0.0005480795804774819,False,0.0008288548062565291,0.0008288546108149048,-1.954416242559709e-10
CA3 Trilaminar,CA3 Mossy Fiber Associated,0.0063776075992254015,False,0.0008288548062565291,0.000828854609947945,-1.9630858408021395e-10
CA1 Oriens Alveus,CA1 Ivy,0.0009871742888475478,False,0.0008288548062565291,0.0008288546053712978,-2.0088523130113584e-10
CA1 Oriens Alveus,CA1 Recurrent O LM,0.0005015118586687505,False,0.0008288548062565291,0.0008288545927904155,-2.1346611360061746e-10
DG Total Molecular Layer,DG HIPROM,0.009627230768007504,False,0.0008288548062565291,0.0008288545888765528,-2.1737997621569527e-10
CA1 Bistratified,CA1 Recurrent O LM,0.0010317025239700598,False,0.0008288548062565291,0.0008288545886608348,-2.1759569428410341e-10
CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,0.0019508812905602302,False,0.0008288548062565291,0.0008288545804551523,-2.2580137672839617e-10
CA3 Mossy Fiber Associated,DG Axo Axonic,0.0033290509809992194,False,0.0008288548062565291,0.0008288545793459374,-2.2691059166184135e-10
CA1 SO SO,CA1 Radial Trilaminar,0.0017510660371589804,False,0.0008288548062565291,0.0008288545775533579,-2.2870317120150807e-10
CA1 Ivy,CA1 Radial Trilaminar,0.009798441790489032,False,0.0008288548062565291,0.000828854576764052,-2.29492477105131e-10
CA1 SO SO,CA1 Recurrent O LM,0.00047837746200971807,False,0.0008288548062565291,0.0008288545704725043,-2.3578402479160904e-10
CA1 Oriens Alveus,CA1 Radial Trilaminar,0.0025713093622538393,False,0.0008288548062565291,0.0008288545664180838,-2.3983844521947156e-10
CA1 Oriens Bistratified,CA1 R Receiving Apical Targeting,0.002674008977199254,False,0.0008288548062565291,0.000828854562397269,-2.438592600420564e-10
CA1 Recurrent O LM,CA1 Perforant Path Associated QuadD,0.0029869494698157133,False,0.0008288548062565291,0.0008288545587820968,-2.47474432222769e-10
DG HICAP,DG Axo Axonic,0.0008521233807898478,False,0.0008288548062565291,0.0008288545555453287,-2.507112003896292e-10
CA1 Schaffer Collateral Associated,CA1 O LM,0.0006932963742482726,False,0.0008288548062565291,0.0008288545416568814,-2.6459964763952265e-10
CA1 Perforant Path Associated,CA1 Quadrilaminar,0.0024360658599080535,False,0.0008288548062565291,0.0008288545405391438,-2.657173852694053e-10
CA1 Schaffer Collateral Associated,CA1 Radiatum,0.0033797422507628504,False,0.0008288548062565291,0.0008288545263497035,-2.799068255822379e-10
CA1 Ivy,CA1 Ivy,0.0031401873352186684,True,0.0008288548062565291,0.0008288545222774555,-2.839790735464226e-10
CA1 Trilaminar,CA1 Radiatum Giant,3.749393187088566e-05,False,0.0008288548062565291,0.0008288545198230228,-2.86433506253847e-10
CA1 SO SO,CA1 Ivy,0.0006536772388746468,False,0.0008288548062565291,0.0008288545163753876,-2.89881141443335e-10
DG HIPROM,DG AIPRIM,0.0001922164773922459,False,0.0008288548062565291,0.0008288545158301898,-2.904263392278228e-10
CA1 Ivy,CA1 O LM,0.0012337160540684062,False,0.0008288548062565291,0.0008288545149347121,-2.9132181693022896e-10
CA1 Perforant Path Associated QuadD,CA1 Schaffer Collateral Associated,4.92393763220597e-05,False,0.0008288548062565291,0.0008288545065497703,-2.9970675875963526e-10
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated,0.0007057061754584751,False,0.0008288548062565291,0.0008288545053209791,-3.00935549917003e-10
CA1 O LMR,CA1 Schaffer Collateral Associated,0.0006696728714806643,False,0.0008288548062565291,0.0008288544965490436,-3.0970748546039345e-10
CA1 Schaffer Collateral Associated,CA1 Schaffer Collateral Associated,0.0007717541250816307,True,0.0008288548062565291,0.0008288544945620622,-3.116944668948157e-10
CA3 Trilaminar,CA2 Wide Arbor Basket,0.0005246708295278853,False,0.0008288548062565291,0.0008288544923167182,-3.1393981088801565e-10
CA2 Basket,CA2 SP SR,0.003125130187266998,False,0.0008288548062565291,0.0008288544894729912,-3.16783537878014e-10
CA3 Mossy Fiber Associated,DG HIPP,0.00032221056690235223,False,0.0008288548062565291,0.0008288544849182288,-3.213383002612438e-10
CA1 O LM,CA1 Perforant Path Associated QuadD,0.0062221711165125855,False,0.0008288548062565291,0.0008288544675084071,-3.3874812200088145e-10
CA1 Radial Trilaminar,CA1 Bistratified,0.0005208537969441373,False,0.0008288548062565291,0.0008288544579010289,-3.483555001534619e-10
CA1 O LMR,CA1 OR LM,0.0011030560603103776,False,0.0008288548062565291,0.0008288544566642182,-3.4959231082903885e-10
CA3 O LM,CA3 Axo Axonic,0.015572817262077997,False,0.0008288548062565291,0.0008288544324842819,-3.7377224720250984e-10
CA1 O LMR,CA1 Bistratified,0.000550602270611349,False,0.0008288548062565291,0.0008288544315760123,-3.7468051675582786e-10
CA1 Perforant Path Associated,CA1 Radiatum Giant,7.359861044005715e-05,False,0.0008288548062565291,0.0008288544268859416,-3.7937058746176366e-10
CA1 Back Projection,CA1 Quadrilaminar,0.010975935345327065,False,0.0008288548062565291,0.0008288544191031058,-3.8715342325253144e-10
CA1 Radial Trilaminar,CA1 R Receiving Apical Targeting,0.0009530762393527397,False,0.0008288548062565291,0.0008288544127673335,-3.9348919554562517e-10
