triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type,edge_3_pre,edge_3_post,edge_3_pre_class,edge_3_post_class,edge_3_pre_region,edge_3_post_region,edge_3_weight,edge_3_abs_weight,edge_3_edge_type,edge_4_pre,edge_4_post,edge_4_pre_class,edge_4_post_class,edge_4_pre_region,edge_4_post_region,edge_4_weight,edge_4_abs_weight,edge_4_edge_type,edge_5_pre,edge_5_post,edge_5_pre_class,edge_5_post_class,edge_5_pre_region,edge_5_post_region,edge_5_weight,edge_5_abs_weight,edge_5_edge_type
T052150,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,CA3 Spiny Lucidum,2E-1I,E->E + I->E,CA1-CA3,2,False,2,3,5,11060.045342881407,11066.060460547422,6070.724469259817,6073.688096605586,17130.769812141225,17139.74855715301,3427.949711430602,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA3 Spiny Lucidum,CA3 Pyramidal,i,e,CA3,CA3,-3.007558833007965,3.007558833007965,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,CA3 Spiny Lucidum,CA3 Spiny Lucidum,i,i,CA3,CA3,-1.48181367288471,1.48181367288471,self
T052156,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,DG Granule,3E-0I,E->E + E->E,CA1-CA3-DG,3,False,2,2,4,11297.917209348516,11297.917209348516,6072.2062829327015,6072.2062829327015,17370.12349228122,17370.12349228122,4342.530873070305,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,DG Granule,CA3 Pyramidal,e,e,DG,CA3,234.86430763410192,234.86430763410192,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,,,,,,,,,
T052159,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,DG HIPROM,2E-1I,E->E + I->E,CA1-CA3-DG,3,False,2,3,5,11062.94897271902,11063.15683070981,6071.4199872831505,6072.9925785822525,17134.368960002168,17136.149409292062,3427.229881858412,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,DG HIPROM,CA3 Pyramidal,i,e,DG,CA3,-0.1039289953952249,0.1039289953952249,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,DG HIPROM,DG HIPROM,i,i,DG,DG,-0.7862956495514265,0.7862956495514265,self
T052160,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,DG Hilar Ectopic Granule,3E-0I,E->E + E->E,CA1-CA3-DG,3,False,2,3,5,11063.066205252937,11063.066205252937,6073.127664012828,6073.127664012828,17136.193869265764,17136.193869265764,3427.238773853153,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,DG Hilar Ectopic Granule,CA3 Pyramidal,e,e,DG,CA3,0.0133035385226386,0.0133035385226386,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,DG Hilar Ectopic Granule,DG Hilar Ectopic Granule,e,e,DG,DG,0.9213810801264162,0.9213810801264162,self
T052165,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,DG Semilunar Granule,3E-0I,E->E + E->E,CA1-CA3-DG,3,False,2,3,5,11127.271680330738,11127.271680330738,6112.81097691353,6112.81097691353,17240.082657244267,17240.082657244267,3448.0165314488536,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,DG Semilunar Granule,CA3 Pyramidal,e,e,DG,CA3,64.21877861632397,64.21877861632397,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,DG Semilunar Granule,DG Semilunar Granule,e,e,DG,DG,40.60469398082807,40.60469398082807,self
T052170,021U,A,simple regulation,CA1 Pyramidal,CA3 Pyramidal,EC LIII Pyramidal,3E-0I,E->E + E->E,CA1-CA3-EC,3,False,2,3,5,11462.871096601482,11462.871096601482,6089.751346065437,6089.751346065437,17552.622442666918,17552.622442666918,3510.524488533384,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,EC LIII Pyramidal,CA1 Pyramidal,e,e,EC,CA1,399.8181948870682,399.8181948870682,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self
T052171,021U,A,simple regulation,CA1 Pyramidal,CA3 Pyramidal,EC LIII Pyramidal Stellate,3E-0I,E->E + E->E,CA1-CA3-EC,3,False,2,3,5,16414.54701235414,16414.54701235414,6432.389345869969,6432.389345869969,22846.936358224113,22846.936358224113,4569.387271644822,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,EC,CA1,5351.494110639728,5351.494110639728,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self
T052173,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,EC LIII V Bipolar Pyramidal,3E-0I,E->E + E->E,CA1-CA3-EC,3,False,2,3,5,16722.812161520018,16722.812161520018,6544.031476800898,6544.031476800898,23266.843638320915,23266.843638320915,4653.368727664183,3278.450765697168,3278.450765697168,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,e,e,CA1,EC,5659.759259805604,5659.759259805604,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,471.82519386819655,471.82519386819655,self
T052174,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,EC LIV VI Deep Multipolar Principal,3E-0I,E->E + E->E,CA1-CA3-EC,3,False,2,3,5,16445.054169797317,16445.054169797317,8041.550416685422,8041.550416685422,24486.60458648274,24486.60458648274,4897.320917296548,3278.450765697168,3278.450765697168,CA1 Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,CA1,EC,5382.001268082903,5382.001268082903,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self
T052175,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,EC LV Deep Pyramidal,3E-0I,E->E + E->E,CA1-CA3-EC,3,False,2,3,5,17990.929505429303,17990.929505429303,6470.384485232983,6470.384485232983,24461.31399066229,24461.31399066229,4892.262798132458,3278.450765697168,3278.450765697168,CA1 Pyramidal,EC LV Deep Pyramidal,e,e,CA1,EC,6927.87660371489,6927.87660371489,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self
T052177,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,LEC LIII Multipolar Principal,3E-0I,E->E + E->E,CA1-CA3-LEC,3,False,2,3,5,14067.959440853003,14067.959440853003,6568.615867751002,6568.615867751002,20636.575308604006,20636.575308604006,4127.315061720801,3278.450765697168,3278.450765697168,CA1 Pyramidal,LEC LIII Multipolar Principal,e,e,CA1,LEC,3004.906539138589,3004.906539138589,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,LEC,LEC,496.4095848183002,496.4095848183002,self
T052178,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,LEC LVI Multipolar Pyramidal,3E-0I,E->E + E->E,CA1-CA3-LEC,3,False,2,3,5,21632.06217180931,21632.06217180931,6284.873840577991,6284.873840577991,27916.9360123873,27916.9360123873,5583.387202477461,3278.450765697168,3278.450765697168,CA1 Pyramidal,LEC LVI Multipolar Pyramidal,e,e,CA1,LEC,10569.009270094895,10569.009270094895,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self
T052181,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,MEC LII Stellate,3E-0I,E->E + E->E,CA1-CA3-MEC,3,False,2,2,4,14986.711908434758,14986.711908434758,6072.2062829327015,6072.2062829327015,21058.91819136746,21058.91819136746,5264.7295478418655,3278.450765697168,3278.450765697168,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,MEC LII Stellate,CA3 Pyramidal,e,e,MEC,CA3,3923.6590067203424,3923.6590067203424,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,,,,,,,,,
T052186,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,CA1-CA3-MEC,3,False,2,3,5,14914.240718376856,14914.240718376856,6273.993263686165,6273.993263686165,21188.23398206302,21188.23398206302,4237.646796412604,3278.450765697168,3278.450765697168,CA1 Pyramidal,MEC LV Multipolar Pyramidal,e,e,CA1,MEC,3851.18781666244,3851.18781666244,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self
T052187,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,MEC LV Pyramidal,3E-0I,E->E + E->E,CA1-CA3-MEC,3,False,2,3,5,14487.413594989266,14487.413594989266,6637.451010440114,6637.451010440114,21124.864605429382,21124.864605429382,4224.972921085877,3278.450765697168,3278.450765697168,CA1 Pyramidal,MEC LV Pyramidal,e,e,CA1,MEC,3424.360693274852,3424.360693274852,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,MEC LV Pyramidal,MEC LV Pyramidal,e,e,MEC,MEC,565.2447275074132,565.2447275074132,self
T052188,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,MEC LV Superficial Pyramidal,3E-0I,E->E + E->E,CA1-CA3-MEC,3,False,2,3,5,12379.314763758686,12379.314763758686,6176.349770580164,6176.349770580164,18555.664534338848,18555.664534338848,3711.1329068677705,3278.450765697168,3278.450765697168,CA1 Pyramidal,MEC LV Superficial Pyramidal,e,e,CA1,MEC,1316.2618620442718,1316.2618620442718,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,e,e,MEC,MEC,104.14348764746217,104.14348764746217,self
T052189,021C,B,three-node chain,CA1 Pyramidal,CA3 Pyramidal,MEC LV VI Pyramidal Polymorphic,3E-0I,E->E + E->E,CA1-CA3-MEC,3,False,2,3,5,24627.697703971975,24627.697703971975,7408.266369354142,7408.266369354142,32035.964073326115,32035.964073326115,6407.192814665223,3278.450765697168,3278.450765697168,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,CA1,MEC,13564.64480225756,13564.64480225756,between_nodes,CA3 Pyramidal,CA1 Pyramidal,e,e,CA3,CA1,11063.052901714414,11063.052901714414,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,1336.06008642144,1336.06008642144,self
T052191,021D,C,single input module,CA1 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,1E-2I,I->E + I->I,CA1-CA3,2,False,2,3,5,-52.81601074796562,52.81601074796562,2781.2917698916017,2806.219264579465,2728.475759143636,2859.0352753274306,571.8070550654861,2793.7555172355333,2793.7555172355333,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA3 Trilaminar,CA3 Spiny Lucidum,i,i,CA3,CA3,-24.663260070013813,24.663260070013813,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Spiny Lucidum,CA3 Spiny Lucidum,i,i,CA3,CA3,-1.48181367288471,1.48181367288471,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self
T052192,021C,B,three-node chain,CA1 Pyramidal,CA3 Spiny Lucidum,CA3c Pyramidal,2E-1I,I->E + E->E,CA1-CA3-CA3c,3,False,2,3,5,85606.05353175523,85613.16599500828,3432.1377731087896,3435.1014004545586,89038.19130486401,89048.26739546284,17809.65347909257,2793.7555172355333,2793.7555172355333,CA3 Spiny Lucidum,CA3c Pyramidal,i,e,CA3,CA3c,-3.556231626529906,3.556231626529906,between_nodes,CA3c Pyramidal,CA1 Pyramidal,e,e,CA3c,CA1,85609.60976338176,85609.60976338176,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Spiny Lucidum,CA3 Spiny Lucidum,i,i,CA3,CA3,-1.48181367288471,1.48181367288471,self,CA3c Pyramidal,CA3c Pyramidal,e,e,CA3c,CA3c,639.8640695461409,639.8640695461409,self
T052238,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,DG HIPROM,1E-2I,I->E + I->I,CA1-CA3-DG,3,False,2,3,5,-28.18875346825887,28.18875346825887,2781.987287914935,2805.5237465561313,2753.798534446676,2833.7125000243905,566.7425000048781,2793.7555172355333,2793.7555172355333,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,DG HIPROM,CA3 Trilaminar,i,i,DG,CA3,-0.0360027903070617,0.0360027903070617,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,DG HIPROM,DG HIPROM,i,i,DG,DG,-0.7862956495514265,0.7862956495514265,self
T052249,021U,A,simple regulation,CA1 Pyramidal,CA3 Trilaminar,EC LIII Pyramidal,2E-1I,I->E + E->E,CA1-CA3-EC,3,False,2,3,5,371.6654442091164,427.97094556502003,2800.318646697222,2822.2825140393156,3171.984090906338,3250.2534596043356,650.0506919208672,2793.7555172355333,2793.7555172355333,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,EC LIII Pyramidal,CA1 Pyramidal,e,e,EC,CA1,399.8181948870682,399.8181948870682,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self
T052250,021U,A,simple regulation,CA1 Pyramidal,CA3 Trilaminar,EC LIII Pyramidal Stellate,2E-1I,I->E + E->E,CA1-CA3-EC,3,False,2,3,5,5323.341359961776,5379.64686131768,3142.9566465017533,3164.9205138438474,8466.29800646353,8544.567375161527,1708.9134750323058,2793.7555172355333,2793.7555172355333,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,EC,CA1,5351.494110639728,5351.494110639728,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self
T052252,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,EC LIII V Bipolar Pyramidal,2E-1I,E->E + I->E,CA1-CA3-EC,3,False,2,3,5,5631.606509127652,5687.9120104835565,3254.598777432683,3276.562644774777,8886.205286560336,8964.474655258333,1792.8949310516666,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,e,e,CA1,EC,5659.759259805604,5659.759259805604,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,471.82519386819655,471.82519386819655,self
T052253,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,EC LIV VI Deep Multipolar Principal,2E-1I,E->E + I->E,CA1-CA3-EC,3,False,2,3,5,5353.848517404951,5410.154018760855,4752.117717317206,4774.0815846593005,10105.966234722158,10184.235603420155,2036.8471206840309,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,CA1,EC,5382.001268082903,5382.001268082903,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self
T052254,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,EC LV Deep Pyramidal,2E-1I,E->E + I->E,CA1-CA3-EC,3,False,2,3,5,6899.723853036938,6956.029354392842,3180.951785864768,3202.915653206862,10080.675638901706,10158.945007599703,2031.7890015199405,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,EC LV Deep Pyramidal,e,e,CA1,EC,6927.87660371489,6927.87660371489,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self
T052256,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,LEC LIII Multipolar Principal,2E-1I,E->E + I->E,CA1-CA3-LEC,3,False,2,3,5,2976.753788460637,3033.0592898165405,3279.183168382787,3301.1470357248804,6255.936956843424,6334.206325541421,1266.8412651082842,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,LEC LIII Multipolar Principal,e,e,CA1,LEC,3004.906539138589,3004.906539138589,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,LEC,LEC,496.4095848183002,496.4095848183002,self
T052257,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,LEC LVI Multipolar Pyramidal,2E-1I,E->E + I->E,CA1-CA3-LEC,3,False,2,3,5,10540.856519416944,10597.162020772847,2995.4411412097766,3017.40500855187,13536.29766062672,13614.567029324717,2722.9134058649433,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,LEC LVI Multipolar Pyramidal,e,e,CA1,LEC,10569.009270094895,10569.009270094895,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self
T052265,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,MEC LV Multipolar Pyramidal,2E-1I,E->E + I->E,CA1-CA3-MEC,3,False,2,3,5,3823.0350659844885,3879.3405673403918,2984.5605643179497,3006.5244316600433,6807.595630302438,6885.864999000435,1377.1729998000872,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,MEC LV Multipolar Pyramidal,e,e,CA1,MEC,3851.18781666244,3851.18781666244,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self
T052266,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,MEC LV Pyramidal,2E-1I,E->E + I->E,CA1-CA3-MEC,3,False,2,3,5,3396.2079425969005,3452.5134439528038,3348.0183110718995,3369.9821784139936,6744.2262536688,6822.495622366797,1364.4991244733596,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,MEC LV Pyramidal,e,e,CA1,MEC,3424.360693274852,3424.360693274852,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,MEC LV Pyramidal,MEC LV Pyramidal,e,e,MEC,MEC,565.2447275074132,565.2447275074132,self
T052267,021C,B,three-node chain,CA1 Pyramidal,CA3 Trilaminar,MEC LV Superficial Pyramidal,2E-1I,E->E + I->E,CA1-CA3-MEC,3,False,2,3,5,1288.10911136632,1344.4146127222236,2886.9170712119485,2908.880938554042,4175.026182578268,4253.2955512762655,850.6591102552533,2793.7555172355333,2793.7555172355333,CA1 Pyramidal,MEC LV Superficial Pyramidal,e,e,CA1,MEC,1316.2618620442718,1316.2618620442718,between_nodes,CA3 Trilaminar,CA1 Pyramidal,i,e,CA3,CA1,-28.152750677951808,28.152750677951808,between_nodes,CA1 Pyramidal,CA1 Pyramidal,e,e,CA1,CA1,2793.7555172355333,2793.7555172355333,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,e,e,MEC,MEC,104.14348764746217,104.14348764746217,self
