receiver,sender,receiver_group,sender_group,weight,dominant_lambda_sensitivity,weighted_sensitivity
DG AIPRIM,DG Total Molecular Layer,I,I,-0.04452027756649794,-8.919245929942696e-06,3.970873044849059e-07
CA3 O LM,CA3c Pyramidal,I,E,0.10847782204022098,-3.6399686196007874e-06,-3.9485586814904304e-07
CA1 Basket CCK+,CA1 R Receiving Apical Targeting,I,I,-0.0016507054185867331,-0.0002363848591385498,3.902017678518658e-07
DG HICAP,DG Granule,I,E,3.427356496853377,-1.095177721551439e-07,-3.7535644791684034e-07
DG Axo Axonic,DG Mossy,I,E,0.674888415290767,-5.515534638823926e-07,-3.722370431877212e-07
DG Axo Axonic,MEC LV Pyramidal,I,E,1.3775669741723213,-2.683501653672015e-07,-3.696703253235378e-07
CA1 Basket,CA1 Bistratified,I,I,-0.009991079418457121,-3.6302736961870705e-05,3.62703528093409e-07
CA1 Oriens Alveus,CA1 Pyramidal,I,E,0.289147256198862,-1.2417618080363604e-06,-3.590520196462516e-07
CA3 Horizontal Axo Axonic,CA3 Pyramidal,I,E,0.3024200316924227,-1.1623904654565708e-06,-3.5153016140234613e-07
CA3 LMR Targeting,CA3 Pyramidal,I,E,0.0776952240436124,-4.467064926653266e-06,-3.4706961029368846e-07
CA1 Oriens Alveus,CA2 Pyramidal,I,E,0.3604137774344047,-9.542212964794667e-07,-3.4391450197251964e-07
CA1 LMR,CA2 Pyramidal,I,E,0.660021337094341,-5.162842985482613e-07,-3.4075865304863735e-07
EC LIII Pyramidal,MEC LV Pyramidal,E,E,0.003397444434924842,9.919367453516114e-05,3.3700499752922924e-07
CA3c Pyramidal,CA3 Horizontal Axo Axonic,E,I,-0.0001967274130560012,0.0017077231808406907,-3.3595596358255476e-07
CA1 OR LM,CA1 Pyramidal,I,E,0.34860225484377655,-9.484474154455344e-07,-3.3063090762506537e-07
CA1 Pyramidal,CA1 Radiatum Giant,E,E,0.0020038075588225883,0.00016098538632476844,3.2258373397754554e-07
CA2 Bistratified,CA3c Pyramidal,I,E,3.6656938303579274,-8.703896400414041e-08,-3.190581933507232e-07
CA2 Bistratified,CA3 Pyramidal,I,E,1.7097467238195723,-1.865427358649198e-07,-3.1894083149738645e-07
EC LIII Stellate,EC LIII Pyramidal,E,E,0.0006150022934771494,0.0005089372231635629,3.12997559481483e-07
DG Axo Axonic,CA2 Pyramidal,I,E,0.6965158171024167,-4.471475775762708e-07,-3.1144536036090253e-07
DG Total Molecular Layer,EC LII III Pyramidal Tripolar,I,E,0.02085487974569785,-1.4865013130138042e-05,-3.1000806124724846e-07
CA2 Wide Arbor Basket,CA2 Bistratified,I,I,-0.0013633596912594236,-0.0002185499362288808,2.9796217358177367e-07
CA1 Back Projection,CA1 Schaffer Collateral Associated,I,I,-0.004210832714538443,-7.011325133646084e-05,2.952351724502255e-07
CA3 Pyramidal,CA3 Granule,E,E,3.59369094400434e-05,0.008170527973042198,2.936235238445588e-07
CA2 Wide Arbor Basket,CA1 Back Projection,I,I,-0.0008511487768512672,-0.00034346380849710565,2.9233880049498935e-07
CA1 Ivy,CA1 Basket CCK+,I,I,-0.01841028723957126,-1.582349152777047e-05,2.913150241591766e-07
EC LV Deep Pyramidal,MEC LIII Complex Pyramidal,E,E,0.0011680632617272252,0.0002481009826480316,2.897976430295895e-07
CA1 Neurogliaform,EC LIII Pyramidal,I,E,0.0853168166350722,-3.3364674693362e-06,-2.8465678329023995e-07
CA1 Trilaminar,CA1 Back Projection,I,I,-0.021282575970359572,-1.3363592786486737e-05,2.8441167871535314e-07
CA1 Basket CCK+,CA1 Schaffer Collateral Associated,I,I,-0.007216735188738615,-3.903322776923078e-05,2.8169246837225704e-07
DG Axo Axonic,EC LI II Pyramidal Fan,I,E,2.441282000277253,-1.1421899149214519e-07,-2.788407680195948e-07
SUB CA1 Projecting Pyramidal,EC LIII Pyramidal Stellate,E,E,0.014870202913935747,1.8591095622575364e-05,2.764533643000783e-07
CA3 LMR Targeting,CA1 Back Projection,I,I,-0.006949129300317765,-3.9675232830133275e-05,2.7570832295680844e-07
CA1 Pyramidal,CA1 Radiatum,E,I,-5.9337312003366276e-05,0.00463652126511669,-2.7511870891847156e-07
DG MOLAX,CA3c Pyramidal,I,E,0.30917748759728786,-8.799248158875056e-07,-2.720529438506051e-07
CA1 Basket,CA1 R Receiving Apical Targeting,I,I,-0.0018667751699576447,-0.00014548424803437196,2.7158638185052485e-07
CA1 Horizontal Basket,CA1 Back Projection,I,I,-0.008719117798152055,-3.0794020248102386e-05,2.6849669002188427e-07
CA1 Oriens Alveus,CA3 Pyramidal,I,E,0.7395969493907097,-3.612526973420262e-07,-2.6718139291332795e-07
CA1 Bistratified,CA1 Basket,I,I,-0.011496122836044847,-2.3160357596658534e-05,2.6625431585791094e-07
DG Axo Axonic,MEC LII Stellate,I,E,0.26825542247119627,-9.89766822769972e-07,-2.6551031719013246e-07
MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,E,E,0.09850114695956652,2.672988839956334e-06,2.632924665458201e-07
DG AIPRIM,CA1 Back Projection,I,I,-0.011407302115993747,-2.2909268045805113e-05,2.613329418547806e-07
CA2 Bistratified,CA2 Pyramidal,I,E,0.5234885996825803,-4.92738331299769e-07,-2.579428990620474e-07
DG Axo Axonic,DG AIPRIM,I,I,-0.07977993817044295,-3.2252348247716933e-06,2.573090349054451e-07
CA2 Bistratified,DG Granule,I,E,0.8551379324507451,-2.9850595862396284e-07,-2.5526376828192325e-07
CA2 Basket,CA2 Basket,I,I,-0.017908727480831506,-1.3943709823548105e-05,2.497140993017162e-07
CA3 Trilaminar,CA2 Pyramidal,I,E,0.013397783105312996,-1.858598854929019e-05,-2.490110433812209e-07
CA1 Basket CCK+,CA1 Oriens Alveus,I,I,-0.0019538914290470047,-0.00012678118064367335,2.4771666222413335e-07
EC LIII Stellate,LEC LVI Multipolar Pyramidal,E,E,0.0016571776738477531,0.0001493680017708142,2.475293177218449e-07
DG Mossy,CA1 Back Projection,E,I,-0.002644828473472745,9.187833097439704e-05,-2.4300242585623813e-07
CA1 Basket CCK+,SUB CA1 Projecting Pyramidal,I,E,0.012124403989749252,1.9843045123893608e-05,2.405850954689101e-07
CA1 Ivy,CA1 Trilaminar,I,I,-0.0025438040068106607,-9.411366067852e-05,2.394067071296381e-07
DG Mossy,DG Semilunar Granule,E,E,0.1966612066170255,1.2002163728496838e-06,2.3603600008612857e-07
MEC LV VI Pyramidal Polymorphic,EC LIII V Bipolar Pyramidal,E,E,0.03539852290795253,6.544036398206268e-06,2.3164922235237973e-07
EC LIII Pyramidal,EC LIII Pyramidal,E,E,0.0006693234669727684,0.0003456251447436232,2.3133502015276678e-07
DG Semilunar Granule,DG Mossy,E,E,0.0019321870996750338,0.00011857524712142695,2.2910956282880034e-07
CA1 Horizontal Axo Axonic,CA1 Pyramidal,I,E,0.440292386043119,-5.192154408931728e-07,-2.2860660534128506e-07
DG Semilunar Granule,CA3c Pyramidal,E,E,0.013362898290542886,1.6980664018267983e-05,2.2691088618199633e-07
EC LV Deep Pyramidal,MEC LIII Superficial Trilayered Interneuron,E,I,-0.0005338872964693038,0.0004145110232484046,-2.2130216955881546e-07
SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,E,E,0.03663213213886338,-5.9969981039909395e-06,-2.1968282698190923e-07
CA1 Axo Axonic,CA2 Pyramidal,I,E,0.2731138391251574,-7.93604306802259e-07,-2.1674431897702422e-07
CA1 Back Projection,CA1 Ivy,I,I,-0.005481027453734532,-3.919683373037369e-05,2.1483892177564592e-07
CA3 Pyramidal,CA3 Axo Axonic,E,I,-2.354206079054219e-05,0.009117151435000428,-2.1463653331935905e-07
CA1 Perforant Path Associated,CA1 Back Projection,I,I,-0.01785110274083303,-1.1922902319028474e-05,2.128369542658937e-07
CA3 Mossy Fiber Associated ORDEN,DG Granule,I,E,0.27003812710105923,-7.773029082351652e-07,-2.099014215300305e-07
DG Total Molecular Layer,CA3c Pyramidal,I,E,0.20464975488006207,-1.0172037612405467e-06,-2.0817050040095507e-07
CA1 Basket,CA1 Schaffer Collateral Associated,I,I,-0.008555418101343944,-2.402319594857172e-05,2.05528485470543e-07
DG Mossy,DG Total Molecular Layer,E,I,-0.005562380082753918,3.577091280065466e-05,-1.9897141290428864e-07
CA3 Pyramidal,CA3 Trilaminar,E,I,-0.001002498311633686,0.00019611924051657727,-1.966092074967495e-07
CA3 Basket,DG Semilunar Granule,I,E,0.03957326969714758,-4.789225875616363e-06,-1.8952532721632408e-07
DG HIPP,DG Mossy,I,E,0.023386123211898948,-8.07000836444647e-06,-1.8872620993200026e-07
SUB CA1 Projecting Pyramidal,CA1 Trilaminar,E,I,-0.0006863683346312569,0.0002711418462007598,-1.861031774256599e-07
CA1 Basket CCK+,CA1 SO SO,I,I,-0.0013388179297754786,-0.00013688453036801455,1.8326346356559387e-07
CA3 Pyramidal,CA3 Mossy Fiber Associated ORDEN,E,I,-6.802179325000601e-05,0.0026653129626564784,-1.8129936729237997e-07
CA3 LMR Targeting,CA2 Pyramidal,I,E,0.015335565423780171,-1.1799409435919937e-05,-1.8095061536651928e-07
CA1 Oriens Alveus,CA1 Trilaminar,I,I,-0.007307547813677222,-2.462440819887124e-05,1.7994404029675699e-07
CA3 Basket,CA3 Mossy Fiber Associated,I,I,-0.0023917800750486605,-7.505305583978317e-05,1.795104035291079e-07
EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,E,E,0.001758738524696848,0.00010143753469474957,1.784021001179292e-07
DG Mossy,CA3c Pyramidal,E,E,0.03694367722666809,4.82671047951408e-06,1.7831643402174453e-07
CA1 Basket CCK+,CA1 OR LM,I,I,-0.00107697090470774,-0.0001636154765844156,1.762091078413061e-07
CA1 Bistratified,CA2 Wide Arbor Basket,I,I,-0.02001472355068456,-8.767595671874848e-06,1.7548100357675354e-07
CA1 O LMR,CA1 Pyramidal,I,E,0.11596956873084334,-1.5086803856034853e-06,-1.7496101367111863e-07
DG AIPRIM,DG MOLAX,I,I,-0.01811893019444654,-9.540866547912172e-06,1.7287029497615078e-07
CA1 Bistratified,CA1 Horizontal Basket,I,I,-0.012760161762960643,-1.3529392132401308e-05,1.7263723216396775e-07
CA1 Trilaminar,CA1 SO SO,I,I,-0.011032380382689997,-1.564819071478325e-05,1.726367922663665e-07
CA1 Basket CCK+,CA1 Neurogliaform,I,I,-0.002315397517006552,-7.42173281090523e-05,1.7184261722256026e-07
CA1 Basket,CA1 Oriens Alveus,I,I,-0.002200431840859393,-7.80281139751168e-05,1.7169554647305279e-07
SUB CA1 Projecting Pyramidal,EC LIV VI Deep Multipolar Principal,E,E,0.04198792209333656,4.083940789569959e-06,1.714761877062628e-07
MEC LV VI Pyramidal Polymorphic,MEC LV Pyramidal,E,E,0.04035571875641879,4.127133769511452e-06,1.6655344967252268e-07
CA1 Horizontal Basket,CA1 Oriens Alveus,I,I,-0.004985350220640481,-3.339701945781247e-05,1.6649583832273983e-07
DG Basket,DG Basket,I,I,-0.012986965492515774,-1.257836189971399e-05,1.6335475194396075e-07
CA1 Radiatum,CA3c Pyramidal,I,E,5.5819310950050065,-2.9031030117548255e-08,-1.6204920973316945e-07
CA1 SO SO,CA3c Pyramidal,I,E,0.978830267674564,-1.6537296437935285e-07,-1.618720629895781e-07
CA1 Radial Trilaminar,EC LIII Pyramidal Stellate,I,E,0.18542154354367638,-8.602133045841907e-07,-1.5950207871280728e-07
CA1 Ivy,CA3 Pyramidal,I,E,0.11542141688571841,-1.3806956700143565e-06,-1.5936185052103335e-07
CA1 Pyramidal,CA1 Oriens Bistratified,E,I,-0.00025257652385287966,0.0006214540712945518,-1.5696470906179752e-07
CA3 Mossy Fiber Associated ORDEN,CA3 Basket,I,I,-0.044853229055044345,-3.4953831478104534e-06,1.567792209638842e-07
MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,E,E,0.002690252550707052,5.8082584653643834e-05,1.562568215161236e-07
CA1 O LMR,CA2 Pyramidal,I,E,0.13211757886046752,-1.1593326064683942e-06,-1.5316821706059942e-07
CA1 Axo Axonic,CA1 Pyramidal,I,E,0.14782521438021368,-1.0327452578516427e-06,-1.5266578914206815e-07
EC LIII Stellate,MEC LII Oblique Pyramidal,E,E,0.00039391010267150495,0.00038662745435487535,1.5229646024055154e-07
CA1 Recurrent O LM,CA1 Pyramidal,I,E,0.21446325462858606,-7.084517567367852e-07,-1.519368694971103e-07
CA1 R Receiving Apical Targeting,CA1 Trilaminar,I,I,-0.004450679165930585,-3.346508106327362e-05,1.4894233907449006e-07
CA1 Radiatum Giant,CA3c Pyramidal,E,E,0.15505628095887788,9.461817642814065e-07,1.4671142548058453e-07
CA1 Horizontal Basket,CA1 SO SO,I,I,-0.004051259830141855,-3.6058469411345026e-05,1.4608222866258094e-07
CA3 Horizontal Axo Axonic,CA2 Pyramidal,I,E,0.047198563338786935,-3.070365273738549e-06,-1.449168298457608e-07
DG Total Molecular Layer,DG Basket,I,I,-0.015382261376887814,-9.374450795419907e-06,1.442002523999229e-07
CA1 Trilaminar,CA1 Bistratified,I,I,-0.021282679730286247,-6.742994590208146e-06,1.4350899428645272e-07
CA1 Basket,CA1 SO SO,I,I,-0.0016910851683527577,-8.424627127432239e-05,1.4246761984102957e-07
CA1 Basket CCK+,CA1 Ivy,I,I,-0.006502965452393703,-2.1821537436457642e-05,1.4190470406739988e-07
CA1 Trilaminar,CA1 Oriens Alveus,I,I,-0.009752989694568085,-1.4493208899675334e-05,1.41352117039756e-07
CA1 Pyramidal,CA3 Trilaminar,E,I,-0.0010739942367849955,0.00013094551536150395,-1.4063472883109632e-07
CA1 Axo Axonic,CA3 Pyramidal,I,E,0.46250667497231823,-3.004457116103928e-07,-1.389581470866148e-07
CA1 Perforant Path Associated,CA1 R Receiving Apical Targeting,I,I,-0.005725907689017252,-2.4109498042453347e-05,1.3804876021963e-07
DG MOLAX,DG Total Molecular Layer,I,I,-0.021152276831240265,-6.521152241021265e-06,1.3793721746074465e-07
CA1 Horizontal Basket,CA1 Bistratified,I,I,-0.008746692211818733,-1.5538030472889294e-05,1.3590637012422293e-07
DG AIPRIM,CA1 Perforant Path Associated,I,I,-0.001650627576918396,-8.113422550344808e-05,1.3392239004790724e-07
EC LIII Stellate,MEC LV Superficial Pyramidal,E,E,0.0016634234005057603,8.04591415354035e-05,1.3383761881459513e-07
CA3 LMR Targeting,CA3 LMR Targeting,I,I,-0.012579576785703926,-1.0632870352524034e-05,1.3375700905201087e-07
CA3 Basket CCK+,CA3 Mossy Fiber Associated,I,I,-0.0008053020313235177,-0.00016592118495063174,1.3361666728034883e-07
EC LIII Stellate,MEC LV Multipolar Pyramidal,E,E,0.00122881846820501,0.00010230448428842463,1.2571363967380547e-07
DG Basket,DG Total Molecular Layer,I,I,-0.012393967172318327,-1.0114978935183118e-05,1.2536471687135093e-07
CA1 O LM,CA1 Pyramidal,I,E,0.10650064901869409,-1.1460047520461252e-06,-1.2205024987141991e-07
CA3 Pyramidal,CA3 Horizontal Axo Axonic,E,I,-0.0001705862617351122,0.0007142516941354572,-1.218415264405384e-07
CA1 Radial Trilaminar,CA1 Basket CCK+,I,I,-0.05757335160765408,-2.1093438067068437e-06,1.2144199264496065e-07
MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,E,E,0.024169480628875535,4.980142852032565e-06,1.2036746619123405e-07
EC LIII Pyramidal,MEC LII Oblique Pyramidal,E,E,0.00045727861139635865,0.00026256316848397775,1.200645210881815e-07
CA1 Bistratified,CA1 Back Projection,I,I,-0.005938407981749477,-1.9801852082825128e-05,1.1759147646207125e-07
DG Axo Axonic,CA3c Pyramidal,I,E,1.4848957275047223,-7.898565919671097e-08,-1.172854678753402e-07
CA3 Axo Axonic,CA2 Pyramidal,I,E,0.2998954806017722,-3.881969916717929e-07,-1.1641852338557448e-07
DG MOLAX,DG Basket,I,I,-0.014171152906462635,-8.109301405006972e-06,1.1491815017494609e-07
CA3 Axo Axonic,CA3 Pyramidal,I,E,0.7767304577028805,-1.4696508122265846e-07,-1.1415225480441652e-07
CA1 Basket,SUB CA1 Projecting Pyramidal,I,E,0.00934636531627075,1.221250171894357e-05,1.141425024908311e-07
CA1 O LM,CA2 Pyramidal,I,E,0.129475676426992,-8.806376015045415e-07,-1.1402114914184435e-07
CA1 Ivy,CA1 Basket,I,I,-0.007862447272253418,-1.4342822726897978e-05,1.1276968742551333e-07
CA1 Basket CCK+,CA1 LMR,I,I,-0.000703047265831138,-0.0001591713846631459,1.1190500678598105e-07
CA1 Recurrent O LM,CA2 Pyramidal,I,E,0.20364335323805005,-5.444037249587694e-07,-1.1086420006588892e-07
DG HIPP,DG AIPRIM,I,I,-0.0023198190581162565,-4.718975351909217e-05,1.094716895613987e-07
CA3 Mossy Fiber Associated,CA1 Back Projection,I,I,-0.008547103306185477,-1.2785309567355888e-05,1.0927736167375231e-07
CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,I,E,0.05308500503976842,2.0238430638674e-06,1.0743571924510129e-07
DG Basket,DG Semilunar Granule,I,E,0.31610940646826935,-3.3938645616038784e-07,-1.0728325122022951e-07
CA1 Radial Trilaminar,CA1 Pyramidal,I,E,0.16664147436990492,-6.326597655945159e-07,-1.0542735611318857e-07
DG Total Molecular Layer,DG Total Molecular Layer,I,I,-0.013917713366952703,-7.538531096544382e-06,1.0491911500956436e-07
CA3 Spiny Lucidum,DG Granule,I,E,0.07283633751850728,-1.4394497824014859e-06,-1.0484425019193649e-07
DG HICAP,DG AIPRIM,I,I,-0.07994114366085357,-1.3039423853417793e-06,1.0423864555208327e-07
EC LV Deep Pyramidal,MEC LIII Bipolar Complex Pyramidal,E,E,0.0002756077242097582,0.00037638095533997553,1.0373349853714531e-07
SUB CA1 Projecting Pyramidal,MEC LII Stellate,E,E,0.0044431158125961545,2.3257437456389538e-05,1.0333548812295045e-07
CA1 LMR,CA3 Pyramidal,I,E,0.5183061794420439,-1.9545685695132534e-07,-1.0130649677219154e-07
DG MOLAX,EC LI II Pyramidal Fan,I,E,0.07884937854328265,-1.2724350987472357e-06,-1.0033071677288003e-07
CA2 Basket,CA2 Wide Arbor Basket,I,I,-0.019425096720447343,-5.153379129470884e-06,1.0010488802710666e-07
CA1 Horizontal Axo Axonic,CA2 Pyramidal,I,E,0.25076331337888746,-3.989866880708043e-07,-1.0005122389470351e-07
CA1 Basket CCK+,CA1 Perforant Path Associated QuadD,I,I,-0.00018986780866710594,-0.0005232776414778022,9.935357911188181e-08
CA1 Basket,CA1 Ivy,I,I,-0.007366869358136344,-1.3430174743282475e-05,9.893834279070431e-08
CA1 Basket,CA1 Neurogliaform,I,I,-0.0021543902485973514,-4.5677427100934294e-05,9.840700352726923e-08
DG MOLAX,MEC LII Stellate,I,E,0.008842796443195577,-1.1026310322085593e-05,-9.750341769770917e-08
DG Basket,CA1 Perforant Path Associated,I,I,-0.0010556269819067246,-9.201125166138867e-05,9.712955989277181e-08
DG Mossy,DG Axo Axonic,E,I,-0.00034034301022945075,0.0002777224793877547,-9.452090464321502e-08
CA1 Basket,CA1 OR LM,I,I,-0.0009306084543527531,-0.00010069796629283019,9.371037876823634e-08
CA1 Radial Trilaminar,CA1 Trilaminar,I,I,-0.007433805795479179,-1.2545781500267709e-05,9.326290322550557e-08
CA1 LMR,CA1 Perforant Path Associated,I,I,-0.014992595200463763,-6.148101252356328e-06,9.217599332804272e-08
CA1 Schaffer Collateral Associated,EC LIII Pyramidal,I,E,0.00867505285815575,-1.0612690911618581e-05,-9.206565462556033e-08
CA1 Radiatum Giant,EC LIII Pyramidal Stellate,E,E,0.00966673059193111,9.477686553920192e-06,9.161824255151445e-08
CA1 Perforant Path Associated QuadD,CA3c Pyramidal,I,E,36.09077370480926,2.519073927537611e-09,9.0915327064445e-08
CA1 Oriens Alveus,EC LIII Pyramidal,I,E,0.045173285794288004,-1.99536082700758e-06,-9.013700490114027e-08
CA3 Axo Axonic,DG Granule,I,E,0.3732484253728688,-2.3517373780979355e-07,-8.777822732655734e-08
CA1 Pyramidal,CA2 Bistratified,E,I,-1.263005950859059e-05,0.006843326476587042,-8.643162063600791e-08
CA1 Oriens Bistratified,CA3 Pyramidal,I,E,0.32895492789847425,-2.6003392568855624e-07,-8.553944127603623e-08
CA1 Pyramidal,CA1 Quadrilaminar,E,I,-1.4565216572798324e-05,0.005809516391497377,-8.46168644253811e-08
CA1 LMR,EC LIII Pyramidal,I,E,0.07836831692075169,-1.079595968695145e-06,-8.460611902106704e-08
CA1 LMR,CA1 Trilaminar,I,I,-0.006122331123391724,-1.3323110017586847e-05,8.156849112104401e-08
CA1 OR LM,CA1 Basket CCK+,I,I,-0.02551915909002181,-3.1622078572946205e-06,8.069688538601841e-08
DG Basket,DG MOLAX,I,I,-0.007383384164255897,-1.0819935330132208e-05,7.988773917477105e-08
CA3 Mossy Fiber Associated ORDEN,CA3 Basket CCK+,I,I,-0.10834124883492444,-7.339106741357131e-07,7.951279896914443e-08
SUB CA1 Projecting Pyramidal,CA3c Pyramidal,E,E,0.042705324302131364,1.8559967726319067e-06,7.926094407895475e-08
CA1 Axo Axonic,CA1 Basket CCK+,I,I,-0.022940266609904128,-3.443264345264867e-06,7.898940208875303e-08
CA3 Mossy Fiber Associated ORDEN,CA1 Back Projection,I,I,-0.018180518671678025,-4.314324915147618e-06,7.843666467552698e-08
DG Total Molecular Layer,CA1 Back Projection,I,I,-0.003964140314433916,-1.9362873377288065e-05,7.675714695818681e-08
DG Basket,CA1 Back Projection,I,I,-0.002936544464724173,-2.598053305446542e-05,7.629299053167384e-08
DG Semilunar Granule,DG Total Molecular Layer,E,I,-0.0005981193551238788,0.00012584426898458356,-7.526989301109507e-08
CA1 Basket,CA1 LMR,I,I,-0.0007672497254993226,-9.796282761382285e-05,7.516195259584304e-08
DG Semilunar Granule,CA1 Perforant Path Associated,E,I,-6.510927371002383e-05,0.0011447466947665358,-7.453362587819949e-08
DG Total Molecular Layer,EC LI II Pyramidal Fan,I,E,0.050120898695283245,-1.4709504096377802e-06,-7.372535646724057e-08
DG MOLAX,DG Semilunar Granule,I,E,0.3350715638660864,-2.188032978955988e-07,-7.331476320493546e-08
CA1 Radial Trilaminar,CA2 Pyramidal,I,E,0.1503317532209829,-4.861620142035463e-07,-7.308558794466351e-08
CA3c Pyramidal,CA3 Spiny Lucidum,E,I,-0.0001356660425567879,0.0005379702837322742,-7.298429940710997e-08
EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,E,E,0.0010810893683429505,6.741625922790621e-05,7.288300110474173e-08
CA1 Ivy,CA2 Wide Arbor Basket,I,I,-0.013364226163010515,-5.429625597877722e-06,7.256274447050906e-08
DG MOLAX,CA1 Back Projection,I,I,-0.004247477505705193,-1.674971469903383e-05,7.114403641112583e-08
DG Total Molecular Layer,MEC LII Stellate,I,E,0.00556522186574494,-1.2746548488825487e-05,-7.093737036278972e-08
CA1 Perforant Path Associated,CA1 Bistratified,I,I,-0.011761850280125096,-6.016051755040429e-06,7.075990002026934e-08
