method,seed,length_edges,n_nodes_visited,transition_weight_sum,summed_weight,terminus,path,bb_states_seen,bb_status,bb_score,best_sample_score,mean_sample_score,median_sample_score,sample_score_std,terminal_entropy_bits,top_edge_visit_probability,n_unique_terminals_sampled,n_unique_edges_sampled,n_walks,weight_power,stop_probability,mcts_iterations,mcts_exploration_weight,mcts_rollout_temperature,mcts_states_visited,mcts_best_score,n_samples,temperature
boltzmann_path_sampling,DG Semilunar Granule,16,17,214283.14954410758,214283.14954410758,CA1 Radiatum Giant,DG Semilunar Granule -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,214283.14954410758,95916.40918098697,106449.1697115348,49998.65672775212,2.859498376391275,0.605,31.0,335.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LI II Multipolar Pyramidal,23,24,230443.99498126697,230443.99498126697,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,230443.99498126697,110794.2214779549,111985.17992482611,58135.72409124269,3.046536843139152,0.642,31.0,339.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LI II Pyramidal Fan,28,29,236690.44493721254,236690.44493721254,CA1 Radiatum Giant,EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,236690.44493721254,122474.03883713209,129608.99035483139,62315.57517329676,3.029852377785434,0.6285,31.0,343.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LII III Pyramidal Tripolar,25,26,229997.88352585846,229997.88352585846,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229997.88352585846,105341.57682201429,108741.96370986327,60588.90411121384,3.0824486241943534,0.642,31.0,334.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LIII Pyramidal,24,25,233250.78349071162,233250.78349071162,CA1 Radiatum Giant,EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Oblique Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,233250.78349071162,71250.14065074136,68031.75543225728,49811.51763180801,2.897185645319427,0.682,31.0,332.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LIII Pyramidal Stellate,25,26,230083.4855942047,230083.4855942047,CA1 Radiatum Giant,EC LIII Pyramidal Stellate -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,230083.4855942047,75976.220281465,73339.69244201729,47308.924422842116,2.8723970902647964,0.7815,31.0,328.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LIII Stellate,22,23,230408.71261575096,230408.71261575096,CA1 Radiatum Giant,EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,230408.71261575096,99294.35656995507,103811.41199950408,63486.721105010714,2.9258647006959304,0.651,31.0,336.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LIII V Bipolar Pyramidal,23,24,230822.15640101416,230822.15640101416,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,230822.15640101416,93780.60960347745,93362.45021077707,63472.483090862785,3.074774360955439,0.6745,31.0,330.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LIV VI Deep Multipolar Principal,25,26,230578.2055241371,230578.2055241371,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,230578.2055241371,82985.8723962942,74936.32350619195,62387.30130974154,3.088153458050264,0.765,31.0,332.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,EC LV Deep Pyramidal,23,24,229314.4802525722,229314.4802525722,CA1 Radiatum Giant,EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229314.4802525722,83155.81285041044,73764.97083513677,63172.808415530395,2.9510651257027942,0.7795,31.0,332.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,LEC LIII Complex Pyramidal,29,30,229381.56216298672,229381.56216298672,CA1 Radiatum Giant,LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LII Oblique Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229381.56216298672,92563.11546659593,88100.94363312502,62292.07699668691,2.977742997498963,0.6045,31.0,342.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,LEC LIII Multipolar Principal,25,26,231991.45187484106,231991.45187484106,CA1 Radiatum Giant,LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,231991.45187484106,89615.1433678026,81141.92787057383,60101.79443644744,2.9489649215173768,0.629,30.0,339.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,LEC LVI Multipolar Pyramidal,26,27,229158.10249319152,229158.10249319152,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229158.10249319152,87578.08021793197,80155.51878941471,60407.399994195795,3.031513621938745,0.6825,31.0,345.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LII III Pyramidal Multiform,27,28,229225.67409035243,229225.67409035243,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal Stellate -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229225.67409035243,101265.11341455096,104895.74202793674,65153.39247244329,2.978664215976183,0.7565,30.0,338.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LII Oblique Pyramidal,26,27,229426.8562197683,229426.8562197683,CA1 Radiatum Giant,MEC LII Oblique Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,229426.8562197683,107737.42098002076,116385.65210467472,62984.4697582429,2.9035535350774206,0.806,31.0,339.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LII Stellate,26,27,231788.15078045626,231788.15078045626,CA1 Radiatum Giant,MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII III Pyramidal Multiform -> EC LV Deep Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,231788.15078045626,121084.46668300027,124138.9572751078,61920.17702574896,3.107103522289939,0.7045,30.0,340.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,28,29,228073.06292943584,228073.06292943584,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LIII V Bipolar Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,228073.06292943584,97544.43370683165,109366.21671776906,60964.44173848176,3.0297226172078364,0.719,31.0,338.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LIII Complex Pyramidal,26,27,232404.99227050928,232404.99227050928,CA1 Radiatum Giant,MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,232404.99227050928,106583.83968810686,116017.93068557183,63361.988103538504,2.97713557928324,0.6865,31.0,338.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LV Multipolar Pyramidal,24,25,232591.82164337015,232591.82164337015,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,232591.82164337015,103623.38218845864,111229.50572327021,64064.282607074,3.0365048480914916,0.692,31.0,336.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LV Pyramidal,20,21,231903.17784851734,231903.17784851734,CA1 Radiatum Giant,MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,231903.17784851734,130809.71393392369,150289.50321569975,63895.24391498266,2.9608896641081377,0.6645,31.0,334.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LV Superficial Pyramidal,21,22,228667.6825536405,228667.6825536405,CA1 Radiatum Giant,MEC LV Superficial Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,228667.6825536405,103756.6981685771,111070.4271200381,63962.73440069731,3.099360092484486,0.685,31.0,335.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,MEC LV VI Pyramidal Polymorphic,26,27,227552.32123978078,227552.32123978078,CA1 Radiatum Giant,MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,227552.32123978078,90295.66073782778,86516.45565623867,62699.160852517176,2.9281029485560097,0.983,31.0,334.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,SUB CA1 Projecting Pyramidal,21,22,140824.45183423354,140824.45183423354,CA3 Granule,SUB CA1 Projecting Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII V Bipolar Pyramidal -> MEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Stellate -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,140824.45183423354,65711.18784522636,67909.57395120857,35051.15355283599,2.8598380001904,0.9835,31.0,326.0,,,0.02,,,,,,2000.0,0.25
