table_type,method,seed,terminal,count,probability
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,MEC LV Pyramidal,24,0.012
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,DG Granule,76,0.038
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,CA3 Granule,222,0.111
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LII III Pyramidal Tripolar,32,0.016
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LIII V Bipolar Pyramidal,35,0.0175
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LIII Pyramidal Stellate,23,0.0115
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,CA1 Pyramidal,104,0.052
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,LEC LIII Multipolar Principal,24,0.012
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,LEC LVI Multipolar Pyramidal,25,0.0125
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LV Deep Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,MEC LIII Bipolar Complex Pyramidal,26,0.013
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,MEC LV Multipolar Pyramidal,26,0.013
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LIV VI Deep Multipolar Principal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,DG Semilunar Granule,6,0.003
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,MEC LV Superficial Pyramidal,14,0.007
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LIII Pyramidal,21,0.0105
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LIII Stellate,22,0.011
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LI II Multipolar Pyramidal,11,0.0055
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,EC LI II Pyramidal Fan,2,0.001
terminal_distribution,weighted_random_walk_ensemble,DG Mossy,MEC LII Oblique Pyramidal,11,0.0055
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LI II Multipolar Pyramidal,26,0.013
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LIV VI Deep Multipolar Principal,48,0.024
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LV Deep Pyramidal,29,0.0145
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA3c Pyramidal,67,0.0335
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LV VI Pyramidal Polymorphic,101,0.0505
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA1 Radiatum Giant,612,0.306
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA3 Granule,145,0.0725
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LIII V Bipolar Pyramidal,35,0.0175
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,DG Granule,89,0.0445
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA1 Pyramidal,81,0.0405
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,DG Mossy,136,0.068
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LIII Pyramidal,20,0.01
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,DG Hilar Ectopic Granule,98,0.049
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LV Superficial Pyramidal,25,0.0125
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,LEC LIII Complex Pyramidal,23,0.0115
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA3 Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LV Multipolar Pyramidal,34,0.017
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LV Pyramidal,14,0.007
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,LEC LIII Multipolar Principal,28,0.014
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LII III Pyramidal Tripolar,16,0.008
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LII Stellate,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,LEC LVI Multipolar Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,SUB CA1 Projecting Pyramidal,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LIII Stellate,32,0.016
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LIII Bipolar Complex Pyramidal,24,0.012
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LIII Pyramidal Stellate,38,0.019
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LIII Complex Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LII Oblique Pyramidal,14,0.007
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,CA2 Pyramidal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,MEC LII III Pyramidal Multiform,16,0.008
terminal_distribution,weighted_random_walk_ensemble,DG Semilunar Granule,EC LI II Pyramidal Fan,4,0.002
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,DG Semilunar Granule,22,0.011
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LV Multipolar Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA2 Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA1 Radiatum Giant,568,0.284
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,142,0.071
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA1 Pyramidal,83,0.0415
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,DG Granule,68,0.034
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,44,0.022
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,64,0.032
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA3 Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LII Stellate,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA3 Granule,106,0.053
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,CA3c Pyramidal,34,0.017
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,DG Hilar Ectopic Granule,49,0.0245
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LIII Stellate,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,54,0.027
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,50,0.025
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,5,0.0025
terminal_distribution,weighted_random_walk_ensemble,EC LI II Multipolar Pyramidal,DG Mossy,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA1 Radiatum Giant,599,0.2995
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LIII Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA3 Granule,106,0.053
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,DG Mossy,49,0.0245
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA3c Pyramidal,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA3 Pyramidal,28,0.014
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LIII Stellate,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,DG Semilunar Granule,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,LEC LVI Multipolar Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LIV VI Deep Multipolar Principal,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LV VI Pyramidal Polymorphic,125,0.0625
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,DG Granule,58,0.029
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA1 Pyramidal,75,0.0375
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LV Pyramidal,22,0.011
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,40,0.02
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,34,0.017
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LV Multipolar Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,29,0.0145
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,CA2 Pyramidal,49,0.0245
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,20,0.01
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,29,0.0145
terminal_distribution,weighted_random_walk_ensemble,EC LI II Pyramidal Fan,MEC LII Stellate,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA1 Pyramidal,76,0.038
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,DG Granule,63,0.0315
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA1 Radiatum Giant,589,0.2945
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,61,0.0305
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LV Multipolar Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA3c Pyramidal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,4,0.002
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA2 Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LV VI Pyramidal Polymorphic,135,0.0675
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LIII Stellate,55,0.0275
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA3 Granule,111,0.0555
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,DG Mossy,51,0.0255
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,LEC LVI Multipolar Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LII Stellate,51,0.0255
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,55,0.0275
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LIV VI Deep Multipolar Principal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,25,0.0125
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,51,0.0255
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,DG Semilunar Granule,25,0.0125
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,28,0.014
terminal_distribution,weighted_random_walk_ensemble,EC LII III Pyramidal Tripolar,CA3 Pyramidal,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA1 Radiatum Giant,660,0.33
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,118,0.059
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LIII Complex Pyramidal,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,LEC LIII Complex Pyramidal,44,0.022
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,DG Mossy,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,49,0.0245
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LIII Stellate,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,50,0.025
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LV Deep Pyramidal,55,0.0275
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LV Superficial Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,DG Hilar Ectopic Granule,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,DG Granule,64,0.032
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LIII Bipolar Complex Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LII Stellate,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LII Oblique Pyramidal,24,0.012
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,36,0.018
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA3 Granule,121,0.0605
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA3c Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,DG Semilunar Granule,19,0.0095
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LV Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,LEC LIII Multipolar Principal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA1 Pyramidal,73,0.0365
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LI II Multipolar Pyramidal,29,0.0145
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LIII Pyramidal Stellate,52,0.026
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA2 Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,CA3 Pyramidal,25,0.0125
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal,EC LI II Pyramidal Fan,3,0.0015
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal Stellate,MEC LV VI Pyramidal Polymorphic,134,0.067
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal Stellate,CA1 Radiatum Giant,633,0.3165
terminal_distribution,weighted_random_walk_ensemble,EC LIII Pyramidal Stellate,DG Granule,58,0.029
