triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type
T040876,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG Axo Axonic,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,396076.1126256422,396076.1126256422,0,0,396076.1126256422,396076.1126256422,198038.0563128211,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG Axo Axonic,e,i,CA3c,DG,38923.76492106363,38923.76492106363,between_nodes
T040877,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG Basket,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,365995.78399230837,365995.78399230837,0,0,365995.78399230837,365995.78399230837,182997.89199615418,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG Basket,e,i,CA3c,DG,8843.436287729754,8843.436287729754,between_nodes
T040879,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG HICAP,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,374787.4222417148,374787.4222417148,0,0,374787.4222417148,374787.4222417148,187393.7111208574,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG HICAP,e,i,CA3c,DG,17635.07453713618,17635.07453713618,between_nodes
T040880,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG HIPP,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,357470.0622506256,357470.0622506256,0,0,357470.0622506256,357470.0622506256,178735.0311253128,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG HIPP,e,i,CA3c,DG,317.71454604696333,317.71454604696333,between_nodes
T040883,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG MOLAX,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,365256.8574174221,365256.8574174221,0,0,365256.8574174221,365256.8574174221,182628.42870871106,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG MOLAX,e,i,CA3c,DG,8104.509712843542,8104.509712843542,between_nodes
T040885,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG Mossy,2E-1I,E->I + E->E,CA1-CA3c-DG,3,False,2,0,2,358120.7571228661,358120.7571228661,0,0,358120.7571228661,358120.7571228661,179060.37856143306,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG Mossy,e,e,CA3c,DG,968.4094182875258,968.4094182875258,between_nodes
T040888,021D,C,single input module,CA1 OR LM,CA3c Pyramidal,DG Total Molecular Layer,1E-2I,E->I + E->I,CA1-CA3c-DG,3,False,2,0,2,362516.8583584619,362516.8583584619,0,0,362516.8583584619,362516.8583584619,181258.42917923094,0.0,0.0,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA3c Pyramidal,DG Total Molecular Layer,e,i,CA3c,DG,5364.510653883269,5364.510653883269,between_nodes
T041290,021C,B,three-node chain,CA1 OR LM,DG Neurogliaform,SUB CA1 Projecting Pyramidal,1E-2I,I->E + E->I,CA1-DG-SUB,3,False,2,0,2,378.88818091154155,391.13814425971725,0,0,378.88818091154155,391.13814425971725,195.56907212985863,0.0,0.0,DG Neurogliaform,SUB CA1 Projecting Pyramidal,i,e,DG,SUB,-6.124981674087877,6.124981674087877,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041384,021C,B,three-node chain,CA1 OR LM,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-EC-SUB,3,False,2,0,2,1072.3644161725422,1072.3644161725422,0,0,1072.3644161725422,1072.3644161725422,536.1822080862711,0.0,0.0,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041405,021C,B,three-node chain,CA1 OR LM,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-EC-SUB,3,False,2,0,2,821.5159362461308,821.5159362461308,0,0,821.5159362461308,821.5159362461308,410.7579681230654,0.0,0.0,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,436.50277366050136,436.50277366050136,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041425,021C,B,three-node chain,CA1 OR LM,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-EC-SUB,3,False,2,0,2,413.97468356356046,413.97468356356046,0,0,413.97468356356046,413.97468356356046,206.98734178178023,0.0,0.0,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,28.96152097793103,28.96152097793103,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041444,021C,B,three-node chain,CA1 OR LM,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-EC-SUB,3,False,2,0,2,774.8077264929525,774.8077264929525,0,0,774.8077264929525,774.8077264929525,387.40386324647625,0.0,0.0,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,389.79456390732304,389.79456390732304,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041495,021C,B,three-node chain,CA1 OR LM,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-EC-SUB,3,False,2,0,2,1485.648027924865,1485.648027924865,0,0,1485.648027924865,1485.648027924865,742.8240139624324,0.0,0.0,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,1100.6348653392354,1100.6348653392354,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041579,021C,B,three-node chain,CA1 OR LM,MEC LII Stellate,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-MEC-SUB,3,False,2,0,2,501.4811355234823,501.4811355234823,0,0,501.4811355234823,501.4811355234823,250.74056776174115,0.0,0.0,MEC LII Stellate,SUB CA1 Projecting Pyramidal,e,e,MEC,SUB,116.46797293785286,116.46797293785286,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041612,021C,B,three-node chain,CA1 OR LM,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,2E-1I,E->E + E->I,CA1-MEC-SUB,3,False,2,0,2,443.7349987426026,443.7349987426026,0,0,443.7349987426026,443.7349987426026,221.8674993713013,0.0,0.0,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,e,e,MEC,SUB,58.72183615697319,58.72183615697319,between_nodes,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,SUB,CA1,385.0131625856294,385.0131625856294,between_nodes
T041700,021C,B,three-node chain,CA1 Oriens Alveus,CA1 Perforant Path Associated,CA2 Wide Arbor Basket,0E-3I,I->I + I->I,CA1-CA2,2,False,2,0,2,-98.85316184957377,98.85316184957377,0,0,-98.85316184957377,98.85316184957377,49.42658092478688,0.0,0.0,CA1 Oriens Alveus,CA2 Wide Arbor Basket,i,i,CA1,CA2,-4.365767099118007,4.365767099118007,between_nodes,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes
T041715,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG AIPRIM,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-137.75551020537898,137.75551020537898,0,0,-137.75551020537898,137.75551020537898,68.87775510268949,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG AIPRIM,i,i,CA1,DG,-43.26811545492321,43.26811545492321,between_nodes
T041716,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Axo Axonic,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-181.42975147863012,181.42975147863012,0,0,-181.42975147863012,181.42975147863012,90.71487573931506,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Axo Axonic,i,i,CA1,DG,-86.94235672817435,86.94235672817435,between_nodes
T041717,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Basket,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-122.15868218631955,122.15868218631955,0,0,-122.15868218631955,122.15868218631955,61.079341093159776,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Basket,i,i,CA1,DG,-27.671287435863785,27.671287435863785,between_nodes
T041718,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Granule,1E-2I,I->I + I->E,CA1-DG,2,False,2,0,2,-112.7929424636557,112.7929424636557,0,0,-112.7929424636557,112.7929424636557,56.39647123182785,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Granule,i,e,CA1,DG,-18.305547713199942,18.305547713199942,between_nodes
T041719,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG HICAP,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-138.18880687763777,138.18880687763777,0,0,-138.18880687763777,138.18880687763777,69.09440343881889,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG HICAP,i,i,CA1,DG,-43.701412127182,43.701412127182,between_nodes
T041722,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Hilar Ectopic Granule,1E-2I,I->I + I->E,CA1-DG,2,False,2,0,2,-104.14933299818142,104.14933299818142,0,0,-104.14933299818142,104.14933299818142,52.07466649909071,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Hilar Ectopic Granule,i,e,CA1,DG,-9.66193824772566,9.66193824772566,between_nodes
T041723,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG MOLAX,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-112.00783866722512,112.00783866722512,0,0,-112.00783866722512,112.00783866722512,56.00391933361256,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG MOLAX,i,i,CA1,DG,-17.520443916769352,17.520443916769352,between_nodes
T041724,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG MOPP,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-101.10025521822352,101.10025521822352,0,0,-101.10025521822352,101.10025521822352,50.55012760911176,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG MOPP,i,i,CA1,DG,-6.61286046776776,6.61286046776776,between_nodes
T041726,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Neurogliaform,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-98.05326782307114,98.05326782307114,0,0,-98.05326782307114,98.05326782307114,49.02663391153557,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Neurogliaform,i,i,CA1,DG,-3.5658730726153816,3.5658730726153816,between_nodes
T041727,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Semilunar Granule,1E-2I,I->I + I->E,CA1-DG,2,False,2,0,2,-96.19411261429453,96.19411261429453,0,0,-96.19411261429453,96.19411261429453,48.09705630714726,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Semilunar Granule,i,e,CA1,DG,-1.7067178638387568,1.7067178638387568,between_nodes
T041728,021D,C,single input module,CA1 Oriens Alveus,CA1 Perforant Path Associated,DG Total Molecular Layer,0E-3I,I->I + I->I,CA1-DG,2,False,2,0,2,-106.76499773140166,106.76499773140166,0,0,-106.76499773140166,106.76499773140166,53.38249886570083,0.0,0.0,CA1 Perforant Path Associated,CA1 Oriens Alveus,i,i,CA1,CA1,-94.48739475045576,94.48739475045576,between_nodes,CA1 Perforant Path Associated,DG Total Molecular Layer,i,i,CA1,DG,-12.277602980945904,12.277602980945904,between_nodes
T041962,021C,B,three-node chain,CA1 Oriens Alveus,CA1 R Receiving Apical Targeting,CA2 Wide Arbor Basket,0E-3I,I->I + I->I,CA1-CA2,2,False,2,0,2,-56.47231925437669,56.47231925437669,0,0,-56.47231925437669,56.47231925437669,28.236159627188346,0.0,0.0,CA1 Oriens Alveus,CA2 Wide Arbor Basket,i,i,CA1,CA2,-4.365767099118007,4.365767099118007,between_nodes,CA1 R Receiving Apical Targeting,CA1 Oriens Alveus,i,i,CA1,CA1,-52.10655215525868,52.10655215525868,between_nodes
T041994,021U,A,simple regulation,CA1 Oriens Alveus,CA1 R Receiving Apical Targeting,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-EC,2,False,2,0,2,1132.0266663594384,1236.2397706699558,0,0,1132.0266663594384,1236.2397706699558,618.1198853349779,0.0,0.0,CA1 R Receiving Apical Targeting,CA1 Oriens Alveus,i,i,CA1,CA1,-52.10655215525868,52.10655215525868,between_nodes,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,EC,CA1,1184.133218514697,1184.133218514697,between_nodes
T041995,021U,A,simple regulation,CA1 Oriens Alveus,CA1 R Receiving Apical Targeting,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-EC,2,False,2,0,2,15900.830865542293,16005.043969852812,0,0,15900.830865542293,16005.043969852812,8002.521984926406,0.0,0.0,CA1 R Receiving Apical Targeting,CA1 Oriens Alveus,i,i,CA1,CA1,-52.10655215525868,52.10655215525868,between_nodes,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,EC,CA1,15952.937417697553,15952.937417697553,between_nodes
T042087,021C,B,three-node chain,CA1 Oriens Alveus,CA1 Radiatum,CA2 Wide Arbor Basket,0E-3I,I->I + I->I,CA1-CA2,2,False,2,0,2,-12.954876455238828,12.954876455238828,0,0,-12.954876455238828,12.954876455238828,6.477438227619414,0.0,0.0,CA1 Oriens Alveus,CA2 Wide Arbor Basket,i,i,CA1,CA2,-4.365767099118007,4.365767099118007,between_nodes,CA1 Radiatum,CA1 Oriens Alveus,i,i,CA1,CA1,-8.589109356120822,8.589109356120822,between_nodes
T042119,021U,A,simple regulation,CA1 Oriens Alveus,CA1 Radiatum,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-EC,2,False,2,0,2,1175.5441091585762,1192.722327870818,0,0,1175.5441091585762,1192.722327870818,596.361163935409,0.0,0.0,CA1 Radiatum,CA1 Oriens Alveus,i,i,CA1,CA1,-8.589109356120822,8.589109356120822,between_nodes,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,EC,CA1,1184.133218514697,1184.133218514697,between_nodes
T042120,021U,A,simple regulation,CA1 Oriens Alveus,CA1 Radiatum,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-EC,2,False,2,0,2,15944.348308341432,15961.526527053673,0,0,15944.348308341432,15961.526527053673,7980.763263526836,0.0,0.0,CA1 Radiatum,CA1 Oriens Alveus,i,i,CA1,CA1,-8.589109356120822,8.589109356120822,between_nodes,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,EC,CA1,15952.937417697553,15952.937417697553,between_nodes
T042449,021D,C,single input module,CA1 Oriens Alveus,CA2 Basket,CA3 Pyramidal,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,62205.524923310426,62205.524923310426,0,0,62205.524923310426,62205.524923310426,31102.762461655213,0.0,0.0,CA3 Pyramidal,CA1 Oriens Alveus,e,i,CA3,CA1,19387.15107140628,19387.15107140628,between_nodes,CA3 Pyramidal,CA2 Basket,e,i,CA3,CA2,42818.37385190415,42818.37385190415,between_nodes
T042452,021D,C,single input module,CA1 Oriens Alveus,CA2 Basket,CA3c Pyramidal,1E-2I,E->I + E->I,CA1-CA2-CA3c,3,False,2,0,2,369675.4920499282,369675.4920499282,0,0,369675.4920499282,369675.4920499282,184837.7460249641,0.0,0.0,CA3c Pyramidal,CA1 Oriens Alveus,e,i,CA3c,CA1,271000.24328017404,271000.24328017404,between_nodes,CA3c Pyramidal,CA2 Basket,e,i,CA3c,CA2,98675.24876975412,98675.24876975412,between_nodes
T042506,021U,A,simple regulation,CA1 Oriens Alveus,CA2 Bistratified,CA3 Trilaminar,0E-3I,I->I + I->I,CA1-CA2-CA3,3,False,2,0,2,-130.84127932011256,130.84127932011256,0,0,-130.84127932011256,130.84127932011256,65.42063966005628,0.0,0.0,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,CA3 Trilaminar,CA1 Oriens Alveus,i,i,CA3,CA1,-129.50493279344676,129.50493279344676,between_nodes
T042511,021C,B,three-node chain,CA1 Oriens Alveus,CA2 Bistratified,DG Granule,1E-2I,I->I + E->I,CA1-CA2-DG,3,False,2,0,2,22414.5055481301,22417.178241183432,0,0,22414.5055481301,22417.178241183432,11208.589120591716,0.0,0.0,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,DG Granule,CA2 Bistratified,e,i,DG,CA2,22415.841894656765,22415.841894656765,between_nodes
T042525,021U,A,simple regulation,CA1 Oriens Alveus,CA2 Bistratified,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-CA2-EC,3,False,2,0,2,1182.7968719880314,1185.4695650413628,0,0,1182.7968719880314,1185.4695650413628,592.7347825206814,0.0,0.0,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,EC,CA1,1184.133218514697,1184.133218514697,between_nodes
T042526,021U,A,simple regulation,CA1 Oriens Alveus,CA2 Bistratified,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-CA2-EC,3,False,2,0,2,15951.601071170886,15954.27376422422,0,0,15951.601071170886,15954.27376422422,7977.13688211211,0.0,0.0,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,EC,CA1,15952.937417697553,15952.937417697553,between_nodes
T042545,021U,A,simple regulation,CA1 Oriens Alveus,CA2 Bistratified,SUB CA1 Projecting Pyramidal,1E-2I,I->I + E->I,CA1-CA2-SUB,3,False,2,0,2,290.06396339767,292.73665645100164,0,0,290.06396339767,292.73665645100164,146.36832822550082,0.0,0.0,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,SUB CA1 Projecting Pyramidal,CA1 Oriens Alveus,e,i,SUB,CA1,291.40030992433583,291.40030992433583,between_nodes
T042548,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Axo Axonic,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,17308.77250094341,17308.77250094341,0,0,17308.77250094341,17308.77250094341,8654.386250471705,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Axo Axonic,e,i,CA2,CA3,7861.199255686899,7861.199255686899,between_nodes
T042549,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Basket,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,23311.520163438603,23311.520163438603,0,0,23311.520163438603,23311.520163438603,11655.760081719302,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Basket,e,i,CA2,CA3,13863.94691818209,13863.94691818209,between_nodes
T042550,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Basket CCK+,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,12405.257595907016,12405.257595907016,0,0,12405.257595907016,12405.257595907016,6202.628797953508,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Basket CCK+,e,i,CA2,CA3,2957.6843506505056,2957.6843506505056,between_nodes
T042551,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Granule,2E-1I,E->I + E->E,CA1-CA2-CA3,3,False,2,0,2,10040.559579855033,10040.559579855033,0,0,10040.559579855033,10040.559579855033,5020.2797899275165,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Granule,e,e,CA2,CA3,592.9863345985209,592.9863345985209,between_nodes
T042552,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Horizontal Axo Axonic,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,10684.795327576116,10684.795327576116,0,0,10684.795327576116,10684.795327576116,5342.397663788058,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Horizontal Axo Axonic,e,i,CA2,CA3,1237.2220823196033,1237.2220823196033,between_nodes
T042553,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 LMR Targeting,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,9849.56641718778,9849.56641718778,0,0,9849.56641718778,9849.56641718778,4924.78320859389,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 LMR Targeting,e,i,CA2,CA3,401.9931719312679,401.9931719312679,between_nodes
T042554,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Lucidum ORAX,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,16596.54596228027,16596.54596228027,0,0,16596.54596228027,16596.54596228027,8298.272981140135,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Lucidum ORAX,e,i,CA2,CA3,7148.972717023759,7148.972717023759,between_nodes
T042555,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Mossy Fiber Associated,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,13599.437248438384,13599.437248438384,0,0,13599.437248438384,13599.437248438384,6799.718624219192,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Mossy Fiber Associated,e,i,CA2,CA3,4151.864003181872,4151.864003181872,between_nodes
T042556,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Mossy Fiber Associated ORDEN,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,17749.82743521753,17749.82743521753,0,0,17749.82743521753,17749.82743521753,8874.913717608764,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Mossy Fiber Associated ORDEN,e,i,CA2,CA3,8302.254189961015,8302.254189961015,between_nodes
T042557,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 O LM,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,12905.85703044535,12905.85703044535,0,0,12905.85703044535,12905.85703044535,6452.928515222675,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 O LM,e,i,CA2,CA3,3458.283785188837,3458.283785188837,between_nodes
T042559,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,CA3 Spiny Lucidum,1E-2I,E->I + E->I,CA1-CA2-CA3,3,False,2,0,2,9597.994499176642,9597.994499176642,0,0,9597.994499176642,9597.994499176642,4798.997249588321,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,CA3 Spiny Lucidum,e,i,CA2,CA3,150.42125392013008,150.42125392013008,between_nodes
T042562,021D,C,single input module,CA1 Oriens Alveus,CA2 Pyramidal,DG AIPRIM,1E-2I,E->I + E->I,CA1-CA2-DG,3,False,2,0,2,36302.75738518944,36302.75738518944,0,0,36302.75738518944,36302.75738518944,18151.37869259472,0.0,0.0,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA2 Pyramidal,DG AIPRIM,e,i,CA2,DG,26855.18413993293,26855.18413993293,between_nodes
